Timestamp,true value,strategy1
1/10/2019 7:00,1.0,0.0
1/10/2019 8:00,0.372093023,0.0
1/10/2019 9:00,0.882352941,0.0
1/10/2019 10:00,0.788461538,0.0
1/10/2019 11:00,1.0,0.0
1/10/2019 12:00,0.538461538,0.0
1/10/2019 13:00,1.0,0.0
1/10/2019 14:00,1.0,0.0
1/10/2019 15:00,1.0,0.0
1/10/2019 16:00,1.0,0.0
1/10/2019 17:00,1.0,0.0
1/10/2019 18:00,1.0,0.0
1/10/2019 19:00,1.0,0.0
1/10/2019 20:00,1.0,0.0
1/10/2019 21:00,1.0,0.0
1/10/2019 22:00,1.0,0.0
1/10/2019 23:00,1.0,0.0
1/11/2019 0:00,1.0,0.0
1/11/2019 1:00,0.726027397,0.0
1/11/2019 2:00,0.546733668,0.0
1/11/2019 3:00,0.615782665,0.0
1/11/2019 4:00,0.561904762,0.0
1/11/2019 5:00,0.409090909,0.0
1/11/2019 6:00,0.425,0.0
1/11/2019 7:00,0.611253197,0.0
1/11/2019 8:00,0.911764706,0.0
1/11/2019 9:00,0.89375,0.0
1/11/2019 10:00,0.631884058,0.0
1/11/2019 11:00,1.0,0.0
1/11/2019 12:00,0.886440678,0.0
1/11/2019 13:00,1.0,0.0
1/11/2019 14:00,1.0,0.0
1/11/2019 15:00,1.0,0.0
1/11/2019 16:00,1.0,0.0
1/11/2019 17:00,1.0,0.0
1/11/2019 18:00,1.0,0.0
1/11/2019 19:00,1.0,0.0
1/11/2019 20:00,1.0,0.0
1/11/2019 21:00,1.0,0.0
1/11/2019 22:00,1.0,0.0
1/11/2019 23:00,1.0,0.0
1/12/2019 0:00,1.0,0.0
1/12/2019 1:00,0.738255034,0.0
1/12/2019 2:00,0.345132743,0.0
1/12/2019 3:00,0.842696629,0.0
1/12/2019 4:00,0.933333333,0.0
1/12/2019 5:00,0.674887892,0.0
1/12/2019 6:00,0.634464752,0.0
1/12/2019 7:00,1.0,0.0
1/12/2019 8:00,0.536231884,0.0
1/12/2019 9:00,0.47311828,0.0
1/12/2019 10:00,0.952054795,0.0
1/12/2019 11:00,0.984293194,0.0
1/12/2019 12:00,0.557692308,0.0
1/12/2019 13:00,1.0,0.0
1/12/2019 14:00,1.0,0.0
1/12/2019 15:00,1.0,0.0
1/12/2019 16:00,1.0,0.0
1/12/2019 17:00,1.0,0.0
1/12/2019 18:00,1.0,0.0
1/12/2019 19:00,1.0,0.0
1/12/2019 20:00,1.0,0.0
1/12/2019 21:00,1.0,0.0
1/12/2019 22:00,1.0,0.0
1/12/2019 23:00,1.0,0.0
1/13/2019 0:00,1.0,0.0
1/13/2019 1:00,0.7,0.0
1/13/2019 2:00,0.529411765,0.0
1/13/2019 3:00,0.435897436,0.0
1/13/2019 4:00,0.47826087,0.0
1/13/2019 6:00,0.925925926,0.0
1/13/2019 7:00,0.625,0.0
1/13/2019 8:00,0.490797546,0.0
1/13/2019 9:00,0.766233766,0.0
1/13/2019 10:00,0.327272727,0.0
1/13/2019 11:00,0.758064516,0.0
1/13/2019 12:00,0.720720721,0.0
1/13/2019 13:00,1.0,0.0
1/13/2019 14:00,1.0,0.0
1/13/2019 15:00,1.0,0.0
1/13/2019 16:00,1.0,0.0
1/13/2019 17:00,1.0,0.0
1/13/2019 18:00,1.0,0.0
1/13/2019 19:00,1.0,0.0
1/13/2019 20:00,1.0,0.0
1/13/2019 21:00,1.0,0.0
1/13/2019 22:00,1.0,0.0
1/13/2019 23:00,1.0,0.0
1/14/2019 0:00,1.0,0.0
1/14/2019 1:00,0.372727273,0.0
1/14/2019 2:00,0.484536082,0.0
1/14/2019 3:00,0.580246914,0.0
1/14/2019 4:00,0.575301205,0.0
1/14/2019 5:00,0.567398119,0.0
1/14/2019 6:00,0.412698413,0.0
1/14/2019 7:00,0.609271523,0.0
1/14/2019 8:00,0.697802198,0.0
1/14/2019 9:00,0.262357414,0.0
1/14/2019 10:00,0.536842105,0.0
1/14/2019 11:00,0.497237569,0.0
1/14/2019 12:00,0.912547529,0.0
1/14/2019 13:00,1.0,0.0
1/14/2019 14:00,1.0,0.0
1/14/2019 15:00,1.0,0.0
1/14/2019 16:00,1.0,0.0
1/14/2019 17:00,1.0,0.0
1/14/2019 18:00,1.0,0.0
