truth_value,adarel,sarima,SVR,Gaussian
0.99362134,0.986376963,0.981227771,0.987130552,0.96619675
0.995535714,0.986533851,0.981384659,0.984725891,0.968549294
0.988938053,0.986529386,0.981380192,0.987028488,0.97080663
0.995967742,0.986518324,0.981369132,0.982649148,0.971769947
0.985680191,0.986514292,0.9813651,0.987831684,0.973788353
0.987898089,0.986499972,0.98135078,0.980831874,0.973943363
0.997912317,0.98648787,0.981338675,0.98455472,0.974665785
0.997282609,0.986485782,0.981336591,0.988119365,0.976773792
0.995341615,0.98652852,0.981379327,0.986146576,0.978284231
1,0.986544269,0.981395077,0.986236127,0.979243245
1,0.986553533,0.981404336,0.988484662,0.980772826
1,0.986553529,0.981404336,0.987496523,0.981980793
0.989473684,0.986564518,0.981415323,0.987957785,0.983000727
1,0.986553994,0.981404797,0.982372788,0.982373559
1,0.987986256,0.981404799,0.99005978,0.983668023
0.991869919,0.987979883,0.981410787,0.986831344,0.984655381
0.97864195,0.987504737,0.982355541,0.984714489,0.984667473
0.982646302,0.987483381,0.982334185,0.979620235,0.982680972
0.992457574,0.987466023,0.982316831,0.983565664,0.982038165
0.99129678,0.987458481,0.982309286,0.98672102,0.98299157
0.978407557,0.987449782,0.982300585,0.984749402,0.983429235
0.964539007,0.987428186,0.982278991,0.979530661,0.981924009
0.987398267,0.987392726,0.982243532,0.975016836,0.979005998
0.991532258,0.987380122,0.98223093,0.987710927,0.980330833
0.991889456,0.98742338,0.982274187,0.984572503,0.981666088
1,0.98741527,0.982266075,0.986125185,0.982583227
0.99001996,0.98741527,0.982266074,0.989441667,0.984422375
0.994152047,0.98740529,0.982256094,0.982981293,0.98428499
0.989304813,0.987399442,0.982250246,0.987508726,0.984936431
0.989919355,0.987388746,0.982239553,0.983568143,0.984743621
0.993173198,0.987378666,0.982229472,0.98555802,0.984793008
1,0.987371839,0.982222645,0.986390544,0.985339695
1,0.987371837,0.982222645,0.989217595,0.986720454
0.991666667,0.987384496,0.982235302,0.988181803,0.987698997
1,0.987376169,0.98222697,0.984303554,0.987258285
0.98245614,0.987376162,0.98222697,0.989861584,0.988286406
0.884955752,0.987364467,0.982215275,0.979373364,0.986497004
0.958139535,0.987249426,0.982100228,0.93628653,0.971415509
0.969072165,0.987207563,0.98205837,0.989494199,0.971968563
0.973282443,0.987176635,0.982027442,0.972884087,0.973088315
0.984375,0.987149917,0.982000725,0.981335925,0.974078743
0.978670013,0.987134292,0.981985099,0.983247264,0.976170862
0.991570328,0.987112962,0.98196377,0.979977595,0.976666214
0.992558846,0.987104533,0.981955339,0.987505914,0.978896054
0.99418076,0.987097091,0.981947898,0.985034571,0.980533712
0.987137336,0.987091272,0.981942079,0.986797142,0.981966977
0.994558881,0.987078409,0.981929214,0.982267745,0.982038736
0.991540184,0.987072968,0.981923773,0.987617196,0.983297047
0.990967435,0.987123331,0.981974139,0.984049018,0.983806879
0.967455621,0.987140965,0.981991773,0.985399777,0.984176701
0.994264088,0.987108425,0.981959227,0.973454887,0.981130117
0.991338692,0.987102686,0.981953491,0.991335346,0.983054709
0.965287049,0.987094026,0.981944832,0.9826292,0.983787706
0.995041322,0.987059312,0.981910119,0.973445076,0.980592625
0.99044586,0.987054354,0.98190516,0.991843926,0.982832841
0.995682889,0.9870448,0.981895606,0.982113936,0.983513354
0.99270073,0.987040481,0.981891289,0.988387919,0.9847778
0.99750801,0.987035615,0.981886423,0.984428632,0.985246167
1,0.987067606,0.981918411,0.988602137,0.986365015
1,0.987067606,0.981918411,0.988000314,0.987526542
1,0.98715094,0.982001747,0.988493064,0.988447847
1,0.987150939,0.982001745,0.988319145,0.98915181
1,0.987154193,0.982004994,0.988015275,0.989738625
0.970588235,0.987156219,0.982007022,0.988424299,0.990237256
0.980802792,0.987126802,0.981977608,0.973928887,0.986443029
0.984679666,0.987119617,0.981970422,0.984725009,0.985515088
0.989920806,0.987110919,0.981961725,0.982200501,0.985318593
0.989261745,0.987100842,0.981951648,0.985520571,0.985837494
0.994236311,0.987133581,0.981984385,0.983856893,0.986052307
0.982768865,0.987127817,0.981978625,0.987163443,0.986891763
0.992109039,0.98711059,0.981961394,0.980491572,0.985803845
0.988235294,0.987102695,0.981953503,0.987530993,0.986477356
0.99616307,0.987090929,0.981941738,0.982771083,0.986329127
0.988906498,0.987087093,0.9819379,0.98836546,0.987393154
0.994158879,0.987075999,0.981926806,0.982593933,0.987054759
0.994807892,0.987070163,0.981920966,0.987318896,0.987647035
0.985138004,0.987064967,0.981915773,0.985905899,0.988142094
0.996371553,0.987050104,0.981900912,0.98170094,0.987123133
0.988526037,0.987877874,0.981897281,0.988973728,0.988114537
0.985221675,0.987845262,0.981885809,0.9823588,0.987614737
0.991071429,0.987838686,0.981895422,0.983101719,0.986873121
0.988668555,0.98781872,0.981886492,0.985672256,0.98721266
1,0.987024353,0.98187516,0.983397034,0.987053345
1,0.987024354,0.981875162,0.989903136,0.988573991
1,0.987024353,0.981875162,0.987651171,0.989564494
0.990291262,0.987024353,0.981875162,0.988601187,0.99029193
0.981818182,0.987032826,0.981883635,0.982984771,0.989478102
1,0.987014644,0.981865452,0.981375062,0.987806314
0.991578947,0.987026766,0.981877574,0.991034738,0.989316586
0.972893341,0.987035587,0.981886394,0.982746203,0.989026424
0.987695025,0.98700848,0.981859287,0.977158049,0.986193166
0.973823192,0.987863096,0.98184698,0.986586898,0.986441809
0.992974555,0.986969998,0.981820806,0.976081051,0.984437028
0.975744212,0.989242401,0.981830729,0.989378307,0.985805181
0.992178771,0.988033287,0.982483141,0.976494292,0.984452393
0.984203297,0.987624511,0.982475319,0.989377607,0.98564566
0.987593052,0.988528902,0.98337971,0.981059828,0.985713664
0.991954948,0.988516495,0.983367303,0.986382061,0.985950396
0.989308176,0.988508446,0.983359258,0.986603842,0.98670426
0.991836735,0.988497759,0.983348566,0.984852443,0.986825989
1,0.9884896,0.9833404,0.986743328,0.98730185
0.992217899,0.988489596,0.9833404,0.990152743,0.988795755
0.992174996,0.988481817,0.98333262,0.984730537,0.988715268
1,0.988473993,0.983324796,0.986741468,0.988755864
0.974358974,0.988473993,0.983324795,0.989964633,0.989938851
1,0.988448347,0.983299155,0.976166524,0.987115467
1,0.988448347,0.983299155,0.994356672,0.988974575
1,0.988448347,0.983299155,0.986836113,0.990096895
1,0.988448348,0.983299155,0.989716787,0.990897072
0.961538462,0.988448347,0.983299155,0.988817837,0.991512584
1,0.988416552,0.98326736,0.97052239,0.986556765
1,0.988431258,0.983282066,0.996760405,0.988830676
0.972568579,0.988431258,0.983282066,0.986050312,0.990110372
0.983394834,0.988403827,0.983254634,0.976826665,0.987095008
0.990660157,0.988387222,0.98323803,0.986181804,0.986716636
1,0.988377882,0.983228689,0.985688757,0.98737138
1,0.988377882,0.983228689,0.990088511,0.989053026
1,0.988377882,0.983228689,0.988509444,0.990157452
0.988235294,0.988377882,0.983228689,0.989256174,0.990967874
1,0.988366116,0.983216925,0.982875122,0.989929278
0.989361702,0.988366118,0.983216924,0.991280692,0.99100461
0.984239559,0.988355482,0.983206287,0.983046858,0.990201245
1,0.988339721,0.983190526,0.983680933,0.989010037
0.980874317,0.988339721,0.983190526,0.991061884,0.99045196
0.995404412,0.988320595,0.9831714,0.978882782,0.988631195
0.991631799,0.988315998,0.983166805,0.990804837,0.989543063
0.995329722,0.988307629,0.983158436,0.984293061,0.989536078
0.992264851,0.988302959,0.983153766,0.988604712,0.99007338
0.989574091,0.988295224,0.98314603,0.985082782,0.989998656
0.994402985,0.988284798,0.983135606,0.985424939,0.989599323
1,0.9882792,0.983130008,0.987681307,0.990031848
1,0.988294126,0.983144933,0.98961376,0.991106035
1,0.988294126,0.983144933,0.988715962,0.991828961
1,0.988294126,0.983144933,0.989187732,0.992372807
0.98989048,0.989389186,0.983144933,0.988955116,0.992803858
0.985828167,0.988284016,0.983134824,0.983886403,0.991722956
1,0.988269844,0.983120653,0.984075089,0.990495525
0.103301384,0.989483256,0.983142874,0.991031416,0.991687339
0.96943078,0.988177697,0.982246173,0.550579828,0.863876021
0.989309577,0.988147124,0.982215605,1,0.904615585
0.991748797,0.98813643,0.982204916,0.914715991,0.926450952
0.992296223,0.988128182,0.982196665,1,0.940378334
0.983130272,0.988195477,0.982263961,0.974191715,0.949782358
0.993645751,0.988178608,0.982247091,0.985709275,0.955217505
0.994788651,0.988172254,0.982240737,0.986369335,0.960906709
0.989918084,0.988252154,0.982320632,0.98681163,0.965383291
0.993435449,0.988242068,0.98231055,0.98412713,0.968143506
0.989595376,0.988235503,0.982303985,0.987049603,0.970973463
0.984883188,0.988225098,0.982293582,0.983848861,0.972648072
0.969706633,0.988409982,0.982478464,0.983001677,0.973580582
0.981321551,0.988379689,0.982448171,0.976058206,0.972281248
0.986510264,0.988361014,0.982429492,0.984622142,0.973269454
1,0.988347519,0.982416003,0.983397887,0.974740369
0.986869385,0.989226989,0.983295467,0.990970412,0.9781756
0.93452381,0.989255522,0.983324003,0.981959099,0.978499248
0.952898551,0.989190044,0.983258527,0.960351662,0.971537725
1,0.989142942,0.983211425,0.97806721,0.969712541
0.985628743,0.989142947,0.983211425,0.993619154,0.974920035
0.997340426,0.989128571,0.983197054,0.979889354,0.976118537
0.985522234,0.989181467,0.98324995,0.991654352,0.9787866
0.992937541,0.989166989,0.983235472,0.981006424,0.97899584
0.988819553,0.989159933,0.98322841,0.988633459,0.98040434
0.99403183,0.989148746,0.983217229,0.98360646,0.980879073
0.975058824,0.989142778,0.983211262,0.988213618,0.982090377
0.994395252,0.989117835,0.98318632,0.977243433,0.980320249
0.990968389,0.989112232,0.983180715,0.990887614,0.982039072
0.991176471,0.9891032,0.983171683,0.983744724,0.982682004
0.99009901,0.989094379,0.98316286,0.986762651,0.983247742
0.994267671,0.989084477,0.983152958,0.984889839,0.983569492
0.99412516,0.989078744,0.983147225,0.987531893,0.984468337
0.992728185,0.989072869,0.983141352,0.986500016,0.985121297
0.987783958,0.989065597,0.98313408,0.986555211,0.985457752
0.99261142,0.989053383,0.983121864,0.983923777,0.985079325
0.988883144,0.989045993,0.983114475,0.987190161,0.985597535
0.99342933,0.989034877,0.983103359,0.984088199,0.985447674
0.985316025,0.989028306,0.983096789,0.987613198,0.986055551
0.995505618,0.989013622,0.983082105,0.982412152,0.985340799
0.68793803,0.989009127,0.98307761,0.989297433,0.986376455
1,0.988910081,0.982765548,0.8365358,0.943440968
1,0.988910081,0.982765548,1,0.959425544
0.992727273,0.988915428,0.982770896,0.96278037,0.967704868
0.978021978,0.988908216,0.982763623,0.995609589,0.971920324
0.989608313,0.988902847,0.982758312,0.975206835,0.97282948
0.981042654,0.988913285,0.982768753,0.989060713,0.975321809
0.973036342,0.988894333,0.982749796,0.979340681,0.975872767
0.976394257,0.988992364,0.982847832,0.979303819,0.975358552
0.988566492,0.988976988,0.982832457,0.981297301,0.975575066
0.988115046,0.988974251,0.982829719,0.986152184,0.97747733
0.990616755,0.988962371,0.982817834,0.984219247,0.978698669
0.960249042,0.989011989,0.982867456,0.986123835,0.98001607
0.99125008,0.988972238,0.982827706,0.970525146,0.976687472
0.989374606,0.988963488,0.982818955,0.991966807,0.979026844
0.992753623,0.988952863,0.982808331,0.982369532,0.9802046
0.990688167,0.988945616,0.982801084,0.987655798,0.981554224
0.992150223,0.988946613,0.982802081,0.984682864,0.982267699
0.995089544,0.988938764,0.982794232,0.986675002,0.983075709
0.99373505,0.988933854,0.982789321,0.987176323,0.984139241
0.991422445,0.988927588,0.982783056,0.986187896,0.984761811
0.99429354,0.988919011,0.982774479,0.985850582,0.984971627
0.992984566,0.988913304,0.98276877,0.987403594,0.985627904
0.995967742,0.988906289,0.982761757,0.985675724,0.985957552
1,0.988902257,0.982757724,0.988027887,0.98669069
1,0.988902257,0.982757724,0.989231187,0.987824615
1,0.988904327,0.982759795,0.98860714,0.988667231
0.988130564,0.988920489,0.982775956,0.988781949,0.989353313
1,0.988908622,0.982764087,0.982911664,0.988237103
1,0.988908619,0.982764088,0.991006347,0.989295671
0.984147952,0.988914662,0.982770129,0.987703634,0.990010611
0.993240198,0.988898815,0.982754278,0.981254838,0.988314967
0.957037512,0.98889205,0.982747518,0.9884924,0.988576368
0.986292621,0.988849087,0.982704553,0.967965051,0.983581288
0.985062494,0.988844907,0.982700371,0.990472036,0.984452798
0.966088224,0.988836502,0.98269197,0.980831937,0.984600322
0.984882928,0.98880259,0.982658058,0.975339987,0.981937842
0.993272914,0.988787473,0.98264294,0.986661932,0.982811772
0.978725991,0.988780746,0.982636212,0.986356578,0.984411504
0.994274301,0.988759472,0.98261494,0.979430882,0.983366588
0.992055681,0.988753752,0.982609215,0.989678366,0.984937153
0.99205136,0.988745802,0.98260127,0.984160101,0.985620206
0.991828684,0.988749089,0.982604557,0.986449218,0.986141435
0.990072202,0.988752029,0.982607497,0.985533704,0.986520413
0.988118812,0.988753214,0.98260868,0.984789872,0.986584657
0.992241379,0.988741332,0.982596799,0.98446715,0.986400158
0.991129509,0.988733573,0.982589041,0.986469841,0.986897928
0.980434783,0.988724703,0.98258017,0.984966897,0.987081857
0.849056604,0.988705142,0.982560605,0.980649913,0.985724763
1,0.988621459,0.982425166,0.918471725,0.966236835
1,0.988630149,0.982433859,1,0.974726445
1,0.988676666,0.982480373,0.976648691,0.979282222
0.971428571,0.988722815,0.982526527,0.993325386,0.982246542
1,0.988694243,0.982497955,0.97282984,0.980286928
1,0.988715077,0.982518788,0.995040131,0.983252656
0.980188046,0.988715082,0.982518788,0.985826805,0.985179451
0.978087649,0.98870029,0.982504001,0.979835434,0.983795143
0.991164241,0.988678378,0.982482089,0.981696667,0.98275479
0.987358744,0.988669541,0.982473254,0.987047732,0.983937196
0.987794246,0.9886569,0.982460612,0.982790787,0.984141856
0.99218241,0.9886447,0.982448407,0.98483311,0.984391944
0.990804183,0.988636877,0.982440589,0.98644503,0.985216996
0.995762712,0.988633816,0.982437529,0.984856755,0.985605447
0.995971803,0.988640448,0.982444159,0.98798021,0.986635897
0.989361702,0.98863642,0.982440131,0.986748374,0.987399904
1,0.988625781,0.982429494,0.983978348,0.987056824
0.985333333,0.988625782,0.982429494,0.990290939,0.988431132
0.992340005,0.988611115,0.982414827,0.980672399,0.987293928
0.995061728,0.988603455,0.982407167,0.98775844,0.987639911
0.98663325,0.988598516,0.982402229,0.986532005,0.988251311
0.99127907,0.98858515,0.982388862,0.982648641,0.987489106
1,0.98857643,0.982380141,0.986602134,0.987699105
1,0.988576431,0.982380141,0.989373684,0.98906626
1,0.988576431,0.982380141,0.98829167,0.989984127
1,0.988576429,0.982380141,0.988791875,0.990675585
0.976190476,0.988576429,0.982380141,0.98817066,0.991226552
1,0.988302066,0.98237072,0.976681507,0.98831295
0.990184758,0.988555256,0.98237072,0.993243203,0.989846342
1,0.988640404,0.98236368,0.981830676,0.98936354
1,0.98890233,0.982363679,0.990929675,0.990481522
0.996158771,0.989177968,0.982363679,0.98749924,0.991216177
0.990436342,0.989391698,0.982359838,0.986704579,0.991219891
0.172363636,0.988546561,0.982350274,0.984407863,0.990483522
0.989103101,0.98768523,0.981536772,0.586392664,0.873458932
1,0.987711675,0.981529181,1,0.912965729
0.97008547,0.987983103,0.981529181,0.921497875,0.933938182
0.989141675,0.987571678,0.981499268,1,0.942640322
0.982758621,0.987597781,0.98148841,0.977762325,0.951386991
0.989429175,0.987458033,0.981471166,0.983394132,0.956612296
1,0.987489665,0.981460598,0.984578591,0.961516961
1,0.987835862,0.981460598,0.988905211,0.966706277
0.989316239,0.988217798,0.981460598,0.987259593,0.970582866
0.986013986,0.988276949,0.981449914,0.982579948,0.972167142
0.985925405,0.988214594,0.981435925,0.983233757,0.973101985
0.982988506,0.988126856,0.981421853,0.982735337,0.974055876
0.995043371,0.988933558,0.982009073,0.981964077,0.974836319
0.990120746,0.989193441,0.982268961,0.988383126,0.977223654
0.977272727,0.989183566,0.982259082,0.983710217,0.978174109
1,0.989177784,0.982253304,0.979462577,0.977218417
1,0.989177785,0.982253304,0.99204556,0.979992685
1,0.989177784,0.982253305,0.986997887,0.98189066
0.989487516,0.989187129,0.98226265,0.98888354,0.983358481
0.988814318,0.989176617,0.982252137,0.98295324,0.98305606
0.99543379,0.989165431,0.982240952,0.98515284,0.982971831
0.991235758,0.989160865,0.982236386,0.987630337,0.983968109
0.992899408,0.989156598,0.982232115,0.984376438,0.984112068
0.991252302,0.989149494,0.982225015,0.986729163,0.984557072
0.991144414,0.989140747,0.982216265,0.984705807,0.98469904
0.99483871,0.989131891,0.982207412,0.985571928,0.984858743
0.989512855,0.989126732,0.982202249,0.987095852,0.985549132
0.992263936,0.989116243,0.982191763,0.983429936,0.985298321
0.991089109,0.989518277,0.982184027,0.986427681,0.985588193
0.987989324,0.990190573,0.982175116,0.984273242,0.985623877
0.986742424,0.99033315,0.983062872,0.984645387,0.985763376
0.990049751,0.990151281,0.983060031,0.984078187,0.985429723
0.988262911,0.990145378,0.983050082,0.985891563,0.985694367
0.990042674,0.990048636,0.983038344,0.984204762,0.985619393
1,0.990047924,0.983028388,0.985834734,0.985848706
1,0.990555826,0.983028388,0.989908674,0.987428822
0.97752809,0.991042623,0.983028387,0.98852599,0.988500173
1,0.990345688,0.983005915,0.978155623,0.986126167
0.96,0.99083927,0.983005915,0.993283708,0.987861813
0.990007686,0.989275627,0.982965915,0.967518365,0.983273941
1,0.989312067,0.982955923,0.992893424,0.984580939
0.983050847,0.98984883,0.982955923,0.987230467,0.986656833
0.991304348,0.989507212,0.982938974,0.980864253,0.985605824
1,0.98959755,0.982949326,0.987683439,0.986190781
1,0.990120057,0.982949326,0.989256445,0.987791246
0.981818182,0.99062019,0.982949326,0.988744356,0.988878183
0.992718447,0.990175996,0.982931143,0.980007371,0.987119321
0.989834816,0.990328253,0.982987862,0.988926415,0.987653488
0.992859572,0.990301782,0.982977697,0.983792055,0.987545361
0.989361702,0.990435314,0.982970556,0.987360152,0.987928859
0.990255376,0.99037836,0.982959918,0.984197333,0.987698469
0.989071038,0.990371349,0.982950174,0.985788193,0.987706177
0.747851003,0.990302845,0.982939244,0.984695685,0.987552062
0.990910087,0.987410673,0.982691228,0.86740801,0.953252433
0.991457555,0.987601565,0.982682138,1,0.965083301
0.991313789,0.987808415,0.982673596,0.965638259,0.971126174
0.996158771,0.987994178,0.98266491,0.993662588,0.974854311
0.985037406,0.988417706,0.982661068,0.984776743,0.978097718
0.990120746,0.988246659,0.982646105,0.982748313,0.978836545
0.991087103,0.988338426,0.982643689,0.986020787,0.980272613
0.996116505,0.988480743,0.982634776,0.985481999,0.981487962
1,0.988869999,0.982630892,0.98804826,0.983145592
0.115555556,0.989431876,0.982630892,0.988982607,0.984928717
1,0.986631494,0.981746448,0.556832045,0.860831693
0.094339623,0.987327219,0.981746448,1,0.904537649
1,0.984406367,0.980840788,0.472501363,0.793886688
1,0.985301156,0.980840788,1,0.855271895
1,0.986084,0.980840788,0.899939832,0.887427305
0.982740022,0.986787495,0.980840788,1,0.90796052
0.98976268,0.986592751,0.980823528,0.964624704,0.920071151
0.991498406,0.986751662,0.98081329,0.991791853,0.930323425
0.99272671,0.986977738,0.980814026,0.981654303,0.938450946
0.987736245,0.987257453,0.980806754,0.986430539,0.945028891
0.99506809,0.987282445,0.98079449,0.98173389,0.949611702
0.995349447,0.987654099,0.980789558,0.987251784,0.954530352
0.992437992,0.988017821,0.980784907,0.985401504,0.958537035
0.992399932,0.988225656,0.980777344,0.984546194,0.961453487
0.994886922,0.988421389,0.980769746,0.984960034,0.963993632
1,0.988724557,0.980764633,0.985676557,0.966556751
1,0.98925543,0.980764633,0.988017865,0.969445661
1,0.989767174,0.980764633,0.98721646,0.971792259
1,0.990374532,0.980823453,0.987673746,0.973814958
1,0.990867836,0.980823454,0.987526551,0.975554536
1,0.991342196,0.980823456,0.987671865,0.977067975
1,0.991798364,0.980823453,0.987337624,0.978406922
1,0.992236708,0.980823455,0.987262341,0.979599391
1,0.992657331,0.980823455,0.987146196,0.980650435
1,0.993060333,0.980823455,0.987285873,0.981616839
1,0.993445753,0.980823456,0.987277316,0.982494166
1,0.993813502,0.980823456,0.987130413,0.983292712
1,0.994163087,0.980823456,0.987288676,0.984022236
1,0.994504926,0.980826088,0.987266179,0.984692561
1,0.994845959,0.980833449,0.987301621,0.985312326
1,0.995142875,0.980833449,0.987264366,0.985880262
1,0.995423773,0.980833449,0.987283992,0.986405539
1,0.995689672,0.980833449,0.98733837,0.98689255
1,0.995941714,0.980833449,0.987300506,0.987345098
1,0.996181151,0.980833449,0.987343388,0.987766492
1,0.996409308,0.980833449,0.98727658,0.988159621
1,0.996627561,0.980833449,0.987309176,0.988527005
1,0.996837224,0.980833449,0.987328542,0.988870839
1,0.997039961,0.980833449,0.987268407,0.989192991
1,0.997220081,0.980845497,0.987110338,0.989502815
1,0.997403087,0.980845497,0.987307561,0.989787855
1,0.997582075,0.980845497,0.987335455,0.990056078
1,0.997758469,0.980845497,0.9872992,0.990308669
1,0.997933741,0.980845497,0.987339122,0.990546651
1,0.998109411,0.980845497,0.987337995,0.990770864
1,0.998228021,0.980857264,0.987336238,0.990989309
1,0.998399461,0.980857264,0.987296818,0.991189334
1,0.998575274,0.980857264,0.987267034,0.991377799
1,0.998730593,0.980861028,0.987318405,0.991557333
1,0.998918286,0.980861029,0.98733989,0.991724256
1,0.999116603,0.98086103,0.987345438,0.991880859
1,0.999328389,0.980861028,0.987079777,0.992027818
1,0.999429726,0.980875002,0.987286731,0.992171688
1,0.99966992,0.980875002,0.987350138,0.992714915
1,0.999796959,0.981514613,0.98759589,0.992743254
1,0.999816087,0.981514613,0.987695403,0.992881303
1,0.999833362,0.981514613,0.987636659,0.993013696
1,0.999848963,0.981514613,0.987607742,0.993140757
1,0.999863057,0.981514613,0.987627845,0.993262785
1,0.999875793,0.981514611,0.987758747,0.993380058
1,0.999887308,0.981514613,0.987754972,0.993492829
1,0.999897725,0.981514613,0.987634625,0.993601334
1,0.999907161,0.981514613,0.987625857,0.993705791
1,0.999915738,0.981514613,0.987648867,0.9938064
1,0.9999235,0.981514613,0.987588549,0.993903345
1,0.999930594,0.981514613,0.987791495,0.993996794
1,0.999937088,0.981514613,0.9876534,0.9940869
1,0.999943061,0.981514611,0.98762437,0.994173799
1,0.999948593,0.981514613,0.987646751,0.994257609
1,0.999953757,0.981514613,0.987661203,0.994338427
1,0.999958623,0.981514613,0.987651911,0.994416326
1,0.999963255,0.981514613,0.987644713,0.994491336
1,0.999967713,0.981514613,0.987669486,0.99456343
1,0.99997208,0.981514613,0.987684432,0.994632452
1,0.999976381,0.981514613,0.987637203,0.994697894
1,0.999977879,0.981573437,0.987676749,0.994794976
1,0.99998009,0.981573437,0.98780719,0.99485967
1,0.999982005,0.981582961,0.987837828,0.994927809
1,0.999983773,0.981582961,0.987693053,0.994988842
1,0.999985612,0.981596659,0.987709071,0.995056107
1,0.999986993,0.981596659,0.987700024,0.995114541
1,0.999988239,0.981596659,0.987734212,0.995171274
1,0.999989364,0.981596659,0.987729036,0.995226338
1,0.999990381,0.981596659,0.987687854,0.995279716
1,0.999991417,0.981602908,0.987696644,0.995335288
1,0.999992233,0.981602908,0.987701535,0.995386185
1,0.999992967,0.981602909,0.987705636,0.995435665
1,0.999993669,0.981605052,0.987718402,0.99548509
1,0.999994263,0.981605052,0.987820717,0.995532132
1,0.999994798,0.981605052,0.98772856,0.995577943
1,0.99999528,0.981605052,0.98772458,0.995622559
1,0.999995714,0.981605052,0.987727746,0.995666018
1,0.999996107,0.981605052,0.987786294,0.995708352
1,0.999996461,0.981605052,0.987701742,0.995749591
1,0.999996782,0.981605052,0.987715139,0.99578976
1,0.999997071,0.981605052,0.987827467,0.99582888
1,0.999997336,0.981605052,0.987751338,0.995866966
1,0.999997578,0.981605052,0.987671468,0.995904023
1,0.999997802,0.981605052,0.987716066,0.995940035
1,0.999998009,0.981606467,0.98771112,0.995975837
1,0.9999982,0.981609491,0.987683042,0.996011719
1,0.999998374,0.981609491,0.987677383,0.996045052
1,0.999998541,0.981609492,0.987678517,0.996077358
1,0.999998701,0.981609491,0.98767085,0.996108523
1,0.999998817,0.98161842,0.987797862,0.996143966
1,0.999998955,0.98161842,0.987697261,0.996173797
1,0.999999089,0.98161842,0.987687717,0.996202537
1,0.999999224,0.98161842,0.987631515,0.996230033
1,0.999999358,0.98161842,0.987676458,0.996255977
1,0.999999492,0.98161842,0.987801364,0.996279605
1,0.999999588,0.981693186,0.987700484,0.996345963
1,0.999999628,0.981693186,0.987694211,0.996373346
1,0.999999665,0.981693187,0.987882881,0.99640005
1,0.999999699,0.981693186,0.987741421,0.996426052
1,0.99999973,0.981693186,0.987754756,0.9964513
1,0.999999758,0.981693186,0.987719496,0.99647565
1,0.999999784,0.981704949,0.987747847,0.996506259
1,0.999999806,0.981704949,0.987774386,0.996530125
1,0.999999826,0.981704949,0.987756108,0.996553188
1,0.999999846,0.981714475,0.987767744,0.996581224
1,0.999999861,0.981714475,0.987759542,0.996603647
1,0.999999879,0.981723522,0.987778702,0.996630909
1,0.99999989,0.981723522,0.987770256,0.996653026
1,0.999999901,0.981723522,0.98775949,0.996674676
1,0.99999991,0.981723522,0.987778494,0.996695867
1,0.999999919,0.981723522,0.987752459,0.996716602
1,0.999999926,0.981723522,0.987807488,0.996736885
1,0.999999933,0.981723522,0.987778571,0.996756718
1,0.999999939,0.981723522,0.987761045,0.9967761
1,0.999999945,0.981723522,0.987751335,0.996795029
1,0.99999995,0.981723522,0.987724986,0.996813498
1,0.999999955,0.981723522,0.987731791,0.996831498
1,0.999999959,0.981723522,0.987769677,0.996849012
1,0.999999963,0.981723522,0.987760643,0.996866016
1,0.999999967,0.981723522,0.987768808,0.996882472
1,0.99999997,0.981723522,0.987915269,0.996898325
1,0.999999974,0.981723522,0.987911315,0.996913482
1,0.999999978,0.981723522,0.987718346,0.996927789
1,0.999999981,0.981723522,0.987921005,0.996940945
1,0.999999985,0.981723522,0.987839893,0.9969522
1,0.999999991,0.981793088,0.987749928,0.9970037
1,0.999999992,0.981793088,0.987747103,0.997019122
1,0.999999993,0.981793087,0.987787533,0.997034221
1,0.999999994,0.981793089,0.987887994,0.997049
1,0.999999994,0.981793087,0.987791963,0.99706346
1,0.999999995,0.981793088,0.987789388,0.997077599
1,0.999999995,0.981793088,0.987760056,0.997091417
1,0.999999996,0.981793088,0.987997484,0.997104911
1,0.999999996,0.981793088,0.98778094,0.997118076
1,0.999999996,0.981793088,0.987801212,0.997130905
1,0.999999997,0.981793087,0.987794078,0.997143387
1,0.999999997,0.981793088,0.987791417,0.997155505
1,0.999999997,0.981793088,0.987800348,0.997167229
1,0.999999997,0.981793088,0.98777164,0.997178493
1,0.999999998,0.981797573,0.987797214,0.997192033
1,0.999999998,0.981797573,0.987807823,0.997202856
1,0.999999998,0.981797574,0.987822299,0.997213252
1,0.999999998,0.981797574,0.987762304,0.997223164
1,0.999999998,0.981797573,0.987816953,0.997232496
1,0.999999998,0.981797574,0.987754404,0.997241019
1,0.999999999,0.981815118,0.987831155,0.997259443
1,0.999999999,0.981815118,0.987982369,0.997268298
1,0.999999999,0.981815118,0.987841128,0.997276593
1,0.999999999,0.981815118,0.98786114,0.997284158
1,0.999999999,0.981825987,0.987824473,0.99729759
1,0.999999999,0.981825987,0.98783245,0.99730477
1,0.999999999,0.981825987,0.987780181,0.997311195
1,0.999999999,0.981825987,0.987854971,0.997316628
1,0.999999999,0.981832788,0.987873235,0.997324887
1,1,0.981840854,0.987891006,0.997332985
1,1,0.981840855,0.98785832,0.997334671
1,1,0.98192964,0.987861742,0.997387956
1,1,0.98192964,0.987961136,0.997395019
1,1,0.98192964,0.987957416,0.997401687
1,1,0.98192964,0.987939147,0.997407924
1,1,0.981929639,0.988050673,0.997413688
1,1,0.981929639,0.987838405,0.997418921
