truth_values,gaussian,adarel,sarima,svr
1,0.959730459,0.973128524,0.9868897,0.911563368
1,0.948480712,0.986420498,0.99911173,0.912069506
1,0.940406392,0.984352357,0.98275546,0.912068572
1,0.935809157,0.934100182,0.85132025,0.912111806
0.73115578,0.809703952,0.869763187,0.75251943,0.788511354
0.74914089,0.72781623,0.888831795,0.83158088,0.789863343
0.67862336,0.642256308,0.938221327,0.84134721,0.807481238
0.87387387,0.680288899,0.880405485,0.82589775,0.846877235
0.85333333,0.711672828,0.942670274,0.95519344,0.878695708
0.61333333,0.633706175,0.94470002,0.79792222,0.695004449
0.72685185,0.636964378,0.9436132,0.85011181,0.720783701
0.68864469,0.63110635,0.943487002,0.84662117,0.778186029
0.67647059,0.628904272,0.967719782,0.81722615,0.835048318
0.75675676,0.671101384,0.942974636,0.82648927,0.875958615
0.96666667,0.805389096,0.956027968,0.93957307,0.897140042
0.84615385,0.849609793,0.984443643,0.97370058,0.905823121
1,0.949894569,0.985399897,0.9914048,0.908704032
1,1,0.986599627,0.99801519,0.909469195
1,1,0.987045057,0.9993318,0.909601187
1,1,0.987481394,0.9997744,0.910736067
1,1,0.978182759,0.98089933,0.911545212
1,1,0.977216985,0.99198776,0.90781228
1,1,0.977686668,0.98154622,0.909452692
1,0.995969102,0.979265858,0.9892521,0.909466776
1,0.970112071,0.975385974,0.98924885,0.909470422
1,0.947528047,0.985553447,0.99958783,0.909461267
1,0.930099001,0.98422898,0.98612753,0.909205301
1,0.918511362,0.930134767,0.83139074,0.909537663
0.69936709,0.773085159,0.842051379,0.74207322,0.736538587
0.60775862,0.627655597,0.887485275,0.76869665,0.680992306
0.76428571,0.604278892,0.923218226,0.85553243,0.71749674
0.92660551,0.678204284,0.871950851,0.84579141,0.919393186
0.83076923,0.703999439,0.939635639,0.89675695,0.964825215
1,0.814401232,0.944538212,0.87532187,0.963715043
0.78417266,0.802591361,0.936993137,0.86416228,0.861652175
0.45522388,0.642099688,0.937052283,0.77356771,0.468785411
0.99956822,0.780855089,0.963617438,0.8725955,1
0.61261261,0.70838547,0.942344544,0.83740086,0.70046172
1,0.835588001,0.932202911,0.92589022,1
0.99522293,0.928418799,0.993463406,1,1
1,0.994059529,0.993725584,1,1
1,1,0.994103071,1,1
1,1,0.994145903,1,0.960507307
1,1,0.994200591,1,0.930149016
1,1,0.987740801,0.98596689,0.9176804
1,1,0.986829866,0.99392659,0.908405698
1,0.995572548,0.986487357,0.985917,0.90879986
1,0.972664209,0.986640949,0.99129843,0.908514879
1,0.952293348,0.983652751,0.99167878,0.908440112
1,0.936066716,0.990701812,0.99970524,0.909755008
1,0.925169936,0.98946331,0.98894634,0.909757715
1,0.919675663,0.93183562,0.8083998,0.909797926
0.55319149,0.711155884,0.842795589,0.68534967,0.476850188
1,0.770161836,0.872814999,0.84493365,1
0.71380471,0.692646101,0.930897479,0.88372444,0.66046386
0.90625,0.73465952,0.869994818,0.84225316,0.804142358
0.93,0.788606061,0.961360368,0.93559081,0.896755386
0.7755102,0.764838324,0.921877968,0.81534913,0.917249587
0.73754153,0.734937407,0.951596251,0.76933292,0.824025446
0.79051383,0.742501868,0.95651595,0.88491923,0.823606645
0.94117647,0.823054054,0.967933998,0.83427359,0.865002075
1,0.912831634,0.958940833,0.95584428,0.930226763
0.96078431,0.958681505,0.947513081,0.96031067,0.939809307
0.7110904,0.869125102,0.995067728,0.95670847,0.778547314
1,0.930923366,0.995221573,0.98489899,1
1,0.971745077,0.995473549,0.99512028,1
1,0.994894747,0.995447987,0.9982664,1
1,1,0.995433906,0.99938304,0.939679336
1,1,0.990082228,0.98812102,0.88470424
1,0.994590197,0.989242916,0.99487373,0.894577344
1,0.982761593,0.988862032,0.99041199,0.911258551
1,0.969573593,0.988862061,0.99355254,0.918573489
1,0.957433572,0.985935222,0.9938362,0.917599796
1,0.947262201,0.991988592,0.99990178,0.914292169
1,0.940067758,0.990704838,0.99223989,0.911833543
1,0.936316507,0.93147451,0.75931023,0.911094959
0.89583333,0.887124682,0.870535733,0.81555272,0.911453307
0.75862069,0.789853831,0.829082166,0.78870943,0.855007415
1,0.835220311,0.927050444,0.9436641,0.951115891
1,0.876716951,0.886792712,0.89883006,0.977594448
1,0.913181167,0.969070417,0.93344166,0.971713787
0.76802508,0.835240742,0.930932346,0.80485876,0.834688849
0.66141732,0.729803663,0.930376324,0.75104566,0.742057059
0.58916084,0.622274134,0.968261247,0.84916476,0.696500112
0.55351682,0.533442975,0.989419322,0.75788561,0.679389129
0.85400314,0.618015566,0.9670674,0.88960526,0.866881361
0.68965517,0.616101344,0.955753697,0.82754553,0.758881939
0.76027397,0.655222983,1,0.94509481,0.728606928
1,0.802228893,1,0.9798369,1
1,0.914868979,1,0.99279708,1
1,0.994381339,1,0.99732899,1
1,1,1,0.99897295,1
1,1,0.997186264,0.99267126,0.957830643
1,1,0.996050893,0.99675864,0.917838469
1,1,0.99544512,0.99224691,0.913216466
1,1,0.99554004,0.99495387,0.912442344
1,1,0.992815375,0.99513501,0.902841048
1,0.989561448,0.997654885,1,0.907082518
1,0.964597145,0.996457905,0.9935275,0.909903914
1,0.944145176,0.928483086,0.78436091,0.908427766
0.61309524,0.745603911,0.85503718,0.73792514,0.591963846
0.28104575,0.441261118,0.871542951,0.68411063,0.29774669
0.82580645,0.493210405,0.941399151,0.86886007,1
0.69047619,0.486785162,0.905278413,0.81044535,0.859106813
0.92523365,0.61101784,0.962262708,0.85892396,0.803902047
0.69204738,0.612323928,0.923031641,0.74377112,0.741575639
0.67281106,0.616894604,0.92235705,0.71420507,0.761776537
0.74887892,0.666772588,0.953775952,0.82599805,0.81852433
0.94177215,0.803940201,0.948427367,0.87645269,0.890764776
0.98272288,0.927361365,0.959678307,0.92070569,0.911613736
0.9969872,1,0.949540432,0.91394916,0.914607838
0.98192977,1,0.998785732,1,0.911788485
1,1,0.998761976,1,0.908961646
1,1,0.998830674,1,0.906872254
1,1,0.998727084,1,0.906285808
1,1,0.998632237,1,0.906643724
1,1,0.995079008,0.99245079,0.908199277
1,0.991865143,0.994363644,0.99688642,0.904269824
1,0.958536639,0.994220081,0.99259341,0.903986037
1,0.929847653,0.993891992,0.99546507,0.907161435
1,0.912851773,0.992063326,0.99561312,0.906229374
1,0.901716668,0.995470045,1,0.904874548
1,0.8971905,0.994525681,0.99405352,0.90994609
1,0.900614135,0.925478587,0.75680749,0.905706121
0.64569962,0.742017467,0.851674704,0.66885886,0.646160824
0.7278481,0.671408693,0.85313915,0.82434629,0.644686774
0.73218143,0.634279813,0.928880183,0.84984995,0.71404793
0.83333333,0.669728628,0.891262265,0.86867128,0.818274528
0.67567568,0.63455837,0.942997199,0.78319083,0.795965998
0.812,0.684618961,0.895759732,0.74704839,0.81390525
0.85443038,0.751999574,0.858903752,0.77325059,0.840958505
0.98257081,0.868969553,0.937846909,0.9210359,0.914769539
0.93432203,0.931440208,0.941577896,0.91759504,0.92772395
0.9898722,0.998293407,0.95460474,0.94576038,0.925392897
0.07311029,0.599664742,0.941733946,0.70352445,-0.374098851
0.56179775,0.531469966,0.983638307,0.84872568,0.585167783
1,0.696645815,0.984380268,0.95225045,1
1,0.821842835,0.98514643,0.98557404,1
1,0.913155462,0.985753383,0.99547013,0.908737217
1,0.97498584,0.986329805,0.99856349,0.804504417
1,1,0.984108177,0.99215663,0.901521379
1,1,0.984041675,0.99686606,0.923779441
1,1,0.984162511,0.99292756,0.931225332
1,1,0.98451325,0.99586308,0.924780957
1,1,0.983410471,0.99591228,0.915721055
1,0.993060119,0.986656797,0.9999928,0.909982396
1,0.975589235,0.986429939,0.99450833,0.907628228
1,0.959896465,0.91689944,0.74143409,0.906885479
0.68421053,0.799293957,0.820187242,0.69134084,0.710993546
0.77647059,0.725202451,0.826239952,0.82542925,0.710422363
0.60191847,0.596377929,0.91226529,0.81986261,0.751407047
0.70440252,0.560692592,0.897750169,0.79561832,0.814575668
0.95604396,0.667049245,0.928197803,0.8454466,0.917978054
0.88888889,0.729621254,0.903583679,0.80530957,0.940994575
0.65420561,0.675973962,0.901266523,0.77173339,0.692827414
0.89903181,0.757965645,0.947815229,0.88989196,0.923247689
0.85844749,0.806305872,0.956849388,0.89851854,1
0.98024948,0.901633975,0.959282363,0.78726528,1
0.93577982,0.949004378,0.945184827,0.88898325,0.996023599
0.928714,0.974041834,0.989304211,1,0.94958678
1,1,0.989622772,1,0.921096527
1,1,0.989983299,1,0.909853263
1,1,0.990234685,1,0.9071407
1,1,0.990487221,1,0.906752993
1,1,0.988572605,0.99335513,0.906831821
1,0.997631625,0.988336832,0.99730674,0.906880972
1,0.975721575,0.988333904,0.99373039,0.906884117
1,0.955645654,0.988486893,0.99637871,0.906895144
1,0.939190014,0.987612247,0.9964012,0.906914577
1,0.92746772,0.989852758,0.99994104,0.906866511
1,0.921102543,0.989742254,0.99535263,0.906899699
1,0.919618116,0.916958539,0.73169911,0.906910469
0.49668874,0.687180068,0.809664548,0.65777569,0.366584477
0.75257732,0.640386394,0.823382068,0.76675564,0.871269682
0.99087591,0.730145728,0.917692956,0.89071718,1
1,0.814872044,0.919488719,0.92503128,1
0.89473684,0.837875317,0.924179191,0.86901097,0.796458536
0.66442953,0.751109736,0.909450031,0.72717378,0.597289723
0.74013921,0.72601009,0.899454995,0.798388,0.673833817
0.96226415,0.81628431,0.931876745,0.90284664,1
1,0.904852917,0.971507393,0.95329441,1
0.7945946,0.872300895,0.963668644,0.77573121,0.80772609
0.64251208,0.772631882,0.951966088,0.80994166,0.664287094
0.93939394,0.834532047,1,1,1
1,0.907981501,1,1,1
1,0.958935832,1,1,1
1,0.990480021,1,1,0.992143545
1,1,1,1,0.930993991
1,1,0.999579086,0.99530166,0.905860702
1,1,0.998957239,0.99805682,0.900480583
1,0.994505639,0.99831234,0.99545306,0.902514346
1,0.981589768,0.997828905,0.99724241,0.904361503
1,0.968418005,0.996669843,0.99730042,0.907118576
1,0.957027254,0.998354923,0.99998532,0.906799296
1,0.947539627,0.997758574,0.99665821,0.905490339
1,0.940948128,0.921948748,0.68895341,0.905457494
0.9375,0.90871659,0.803163844,0.78282093,0.907954549
0.70542636,0.779726008,0.861299561,0.82604658,0.792683038
0.68333333,0.677426356,0.931770249,0.83926107,0.792494397
0.84848485,0.687892472,0.906592508,0.8615308,0.82315601
0.64640884,0.613470228,0.916732135,0.75590057,0.765473487
0.81481482,0.647110674,0.862825218,0.74289144,0.799917792
0.69871795,0.630643032,0.904033751,0.82066686,0.837418346
0.62454874,0.593812654,0.934760338,0.83551954,0.75138706
0.99899498,0.749023654,0.959607898,0.89908895,1
0.81300813,0.786050853,0.947094624,0.74974129,0.841424877
0.92124105,0.865161145,0.931458691,0.89841964,0.722666414
0.95601852,0.93813894,0.985665974,1,0.862395939
1,1,0.985943715,1,0.964716474
1,1,0.986191635,1,0.999165491
1,1,0.986433356,1,0.987969506
1,1,0.986653706,1,0.956213593
1,1,0.986007091,0.99588497,0.929309047
1,1,0.986056243,0.99823816,0.91403796
1,1,0.987083733,0.99596506,0.908913049
1,0.978190262,0.987670942,0.99758245,0.907149916
1,0.95458684,0.987561493,0.99761771,0.90669828
1,0.935844152,0.988192649,0.99986901,0.905637403
1,0.923048601,0.987991035,0.99679093,0.907192527
1,0.915778473,0.914720492,0.73287994,0.907971969
0.88764045,0.861999632,0.769127731,0.75435464,0.907968213
0.70430108,0.741768893,0.851339462,0.79971761,0.791833615
0.77070064,0.690922561,0.901322993,0.86242152,0.810395259
0.77536232,0.666772054,0.892715495,0.81592633,0.844205225
0.83516484,0.689172479,0.877858713,0.80900191,0.874529862
0.81818182,0.710082064,0.810646462,0.74963784,0.893690447
0.64,0.652173097,0.893626806,0.77939191,0.762451793
0.86290323,0.721061934,0.93735404,0.91549699,0.801687385
0.61616162,0.664438708,0.914181645,0.81573783,0.619445806
0.76887872,0.697696771,0.927565609,0.74761581,0.68925292
1,0.83453261,0.926403307,0.91167762,1
1,0.937047082,0.98026674,1,1
1,1,0.980671674,1,1
1,1,0.981082646,1,0.944875763
1,1,0.981432492,1,0.895669563
1,1,0.981774705,1,0.891210628
1,1,0.981549597,0.99638367,0.90680647
1,1,0.98176274,0.99842165,0.911049027
1,1,0.982434768,0.99643015,0.911161121
1,0.978507053,0.982832324,0.99780603,0.909165696
1,0.954882623,0.983058725,0.99794357,0.90775635
1,0.935949472,0.984379872,0.99986391,0.906985238
1,0.922688871,0.984704454,0.99745999,0.908099388
1,0.915447799,0.902671331,0.75814516,0.908147278
0.77027027,0.806986234,0.74183461,0.71866425,0.851937521
0.61538462,0.659481299,0.822085116,0.76546137,0.688876205
0.57666667,0.542018321,0.862560982,0.79535919,0.700005609
0.52192983,0.444383291,0.875008271,0.74497367,0.659910789
0.74085366,0.492511789,0.854742973,0.76469963,0.730728376
0.89411765,0.619734996,0.802967357,0.7340442,0.884105733
0.71052632,0.64407508,0.879665395,0.81019338,0.787420964
0.96,0.789451854,0.934570772,0.89266969,0.959065235
0.7431694,0.798249344,0.874903178,0.84345721,0.7690207
0.9257885,0.889411869,0.946787812,0.83733312,0.83280865
0.98170732,0.978136226,0.944839017,0.93948655,0.967029921
1,1,0.985535462,1,1
1,1,0.985700124,1,1
1,1,0.985867535,1,0.985195629
1,1,0.986017943,1,0.944646065
1,1,0.986169072,1,0.919610809
1,1,0.986014955,0.9974386,0.908849545
1,0.991150167,0.986111083,0.99888614,0.905371059
1,0.961745429,0.986611209,0.99753033,0.905835376
1,0.937247636,0.986951391,0.99840258,0.905686665
1,0.918969885,0.9872103,0.99881406,0.902745819
1,0.907203036,0.987170178,0.9999603,0.904083273
1,0.903210103,0.987280097,0.99843598,0.904070353
1,0.905578291,0.868687714,0.75998528,0.903940034
0.35245902,0.610365867,0.709860837,0.60472312,0.029118474
0.27329193,0.361860832,0.827178172,0.62089346,0.206405718
0.24585635,0.183062272,0.866386097,0.6279947,0.458738856
0.68911917,0.285634854,0.846623811,0.74740812,0.9080798
0.70553691,0.399216376,0.867992293,0.77939543,0.847489186
0.64360902,0.476062724,0.781122981,0.66413844,0.648107188
0.62102861,0.539042237,0.902885874,0.7966902,0.623795681
0.48229342,0.52806514,0.935979602,0.7366124,0.633963062
0.72292345,0.63843782,0.885174964,0.80992088,0.729364393
0.72436647,0.721119593,0.95179743,0.7989988,0.81236947
0.95735422,0.887730821,0.954707118,0.92846788,0.909883914
1,1,0.984136923,1,0.924884078
1,1,0.984327354,1,0.919818678
1,1,0.984525842,1,0.910924911
1,1,0.984700362,1,0.904612043
1,1,0.984878734,1,0.901400146
1,1,0.984925094,0.99831626,0.900714821
1,1,0.985066644,0.99929391,0.900766658
1,0.979322817,0.985864466,0.99845616,0.900714665
1,0.939819571,0.985641312,0.99899924,0.899297618
1,0.908700248,0.986069079,0.99882183,0.899817188
1,0.889383432,0.986295297,1,0.901442159
1,0.880548225,0.986659184,0.99846036,0.902172658
0.96153846,0.863355193,0.860268465,0.6801117,0.899800711
0.75,0.759189628,0.697128556,0.63915375,0.842331581
0.66367209,0.651198356,0.816944088,0.67950699,0.757172102
0.68795356,0.596944583,0.851248788,0.78590135,0.784365279
0.60405405,0.533464146,0.792049187,0.76037302,0.726195068
0.65232975,0.526692078,0.85312017,0.74681764,0.772957695
0.63753582,0.531499472,0.716973611,0.65250727,0.779108411
0.65588915,0.558260638,0.893161574,0.74600377,0.792370925
0.76020408,0.639311558,0.921282507,0.80561812,0.828688983
0.95068429,0.798142259,0.822803415,0.87412607,0.885324646
0.49152542,0.693286611,0.944350972,0.79392029,0.271862853
0.5412844,0.635624246,0.959005188,0.82308343,0.497636064
1,0.809405014,0.978660573,0.98192671,1
1,0.934224079,0.978979103,0.99437986,1
1,1,0.979264679,0.99828554,0.916035967
1,1,0.979567485,0.99945507,0.809584284
1,1,0.979856507,0.99982473,0.904756812
1,1,0.980087667,0.9981463,0.9283127
1,1,0.980353496,0.99923316,0.931020147
1,1,0.980249538,0.99815136,0.922328938
1,0.989443025,0.980593143,0.99891185,0.907229097
1,0.960453337,0.980547624,0.99884677,0.902117561
1,0.937273483,0.980977682,0.99998646,0.898339261
1,0.92037406,0.970362044,0.99209018,0.898955958
0.83474576,0.832045855,0.815539871,0.66089078,0.898444544
0.66878981,0.69310887,0.671739609,0.61441313,0.74944846
0.78645833,0.65659165,0.771005801,0.70632897,0.771887824
0.752,0.627924651,0.844139403,0.78038938,0.813997598
0.9378882,0.710744355,0.747678716,0.8364884,0.878204729
0.8817734,0.760219481,0.856282512,0.81744064,0.898210941
0.9,0.814610996,0.705255586,0.75133297,0.903259322
0.91420118,0.867376527,0.862105716,0.84785691,0.901822572
0.9913548,0.94492419,0.943145985,0.92273148,0.899490839
0.89114833,0.950366249,0.835370687,0.82757668,0.898216803
0.96376812,0.98312728,0.959567667,0.87486127,0.897702997
0.27394958,0.668782599,0.985131316,0.81195331,-0.085022797
1,0.779287355,0.999425012,0.97737558,1
1,0.863212748,0.999150044,0.99336517,1
1,0.923531737,0.998898083,0.99808514,1
1,0.963413151,0.998616503,0.99941792,0.903383018
1,0.986407401,0.99835375,0.99981394,0.845702763
1,0.996247036,0.998031069,0.99773334,0.903684315
1,0.996551917,0.997730677,0.99905358,0.913723871
1,0.991055344,0.996486549,0.99783058,0.914581147
1,0.982049557,0.996007531,0.99883166,0.908221681
1,0.971947609,0.995513756,0.99874312,0.903510658
1,0.962280741,0.995101387,0.99990077,0.900354389
1,0.954453174,0.945494488,0.96747277,0.899929354
0.72727273,0.818549046,0.796051917,0.6395972,0.780484007
0.94545455,0.824848771,0.728313367,0.70434019,0.923841117
0.91964286,0.823779633,0.789692785,0.76749358,0.989118895
0.71007371,0.72973696,0.887382863,0.81159928,0.715857064
0.75912409,0.690667171,0.799091536,0.79914953,0.67285158
0.86330935,0.721110169,0.877825084,0.81327296,0.838140819
0.79323308,0.720198526,0.71765595,0.7443667,0.909436336
0.70526316,0.685140565,0.902803523,0.80546347,0.793738031
0.20108696,0.426044901,0.93161629,0.69887185,0.099509504
0.13477975,0.21136606,0.875016152,0.58179146,0.130374608
0.90909091,0.439552758,0.960074977,0.7031186,1
1,0.669582241,0.988791678,1,1
1,0.850826451,1,1,0.865377834
1,0.983086264,0.999733692,1,0.765101054
1,1,0.999179108,1,0.978551458
1,1,0.998736504,1,1
1,1,0.998291607,1,1
1,1,0.99777123,0.99762523,1
1,1,0.997349785,0.99909627,0.9483493
1,1,0.997066802,0.99770376,0.916999407
1,1,0.996943542,0.99882936,0.903396495
1,0.977102057,0.996581559,0.99862766,0.89997714
1,0.943689802,0.996754115,0.99978426,0.898941657
1,0.917652942,0.945503791,0.93156671,0.899584192
0.6626506,0.740037623,0.833383175,0.66494316,0.673377174
0.95238095,0.752443889,0.726637305,0.74907051,1
0.73863636,0.672670801,0.766632327,0.7110556,0.748622752
0.77230769,0.64241585,0.855815607,0.803761,0.657103424
0.61363636,0.560718325,0.821571164,0.76683207,0.64682192
0.81699346,0.612304779,0.859670179,0.79230346,0.793519523
0.78512397,0.652989288,0.717150608,0.7314843,0.864650791
0.875,0.739428093,0.911840003,0.75733736,0.899674735
0.976,0.86084582,0.943047882,0.82208671,0.906821364
1,0.963579068,0.89738859,0.91608451,0.903543169
0.69262295,0.883812327,0.983193069,0.753042,0.717013636
0.73224044,0.837105621,1,0.93794362,0.711035771
1,0.92360415,1,1,1
1,0.980883433,1,1,1
1,1,1,1,1
1,1,1,1,0.989738411
1,1,1,1,0.940398488
1,1,1,0.99758366,0.913463583
1,0.991994995,1,0.99906511,0.902636838
1,0.97280295,1,0.99760598,0.899296249
1,0.954491904,1,0.99882353,0.899063611
1,0.939277805,1,0.99851912,0.899635299
1,0.928659309,1,0.99968568,0.899690579
1,0.923117181,0.954238324,0.89252064,0.899394649
0.92631579,0.887748381,0.868424149,0.77834472,0.898978334
0.27536232,0.559216863,0.73230579,0.58534033,0.022684101
0.53125,0.444692282,0.774697609,0.64963414,0.638921762
0.71774194,0.467397924,0.858348386,0.7539777,0.922191537
0.7699115,0.529843885,0.819431822,0.81231528,0.997713894
0.67346939,0.549360157,0.840262892,0.76185976,0.653313904
0.73015873,0.605017456,0.753684292,0.7365315,0.596919913
0.64903846,0.618304737,0.914440645,0.73088872,0.649436712
1,0.802044462,0.944657561,0.84326062,1
0.66666667,0.779538472,0.883456433,0.79118963,0.494661892
1,0.916953419,0.970103478,0.81476543,1
0.72857143,0.880618877,0.988843008,0.95719247,0.760426749
1,0.9710193,0.996630507,1,1
1,1,0.996419924,1,1
1,1,0.995966042,1,1
1,1,0.995629369,1,0.974751706
1,1,0.995068404,1,0.913387441
1,1,0.994045778,0.99807787,0.890888351
1,0.989897429,0.99279292,0.99919344,0.898887903
1,0.963962879,0.995808259,0.99813488,0.903068261
1,0.941353266,0.996323506,0.99903495,0.903500719
1,0.924277065,0.996423297,0.99883537,0.902896533
1,0.913881847,0.996451542,0.99972068,0.90146226
1,0.910109582,0.941451592,0.8970512,0.900898573
1,0.912462348,0.864393173,0.72131053,0.899456332
0.69014085,0.772806569,0.728217718,0.68420644,0.718257583
0.60687023,0.63671741,0.754760308,0.69139507,0.689135253
0.64035088,0.563625216,0.829953468,0.73908075,0.730287683
0.78512397,0.593684428,0.778395257,0.79270166,0.793214668
0.69924812,0.591463447,0.808321243,0.7647395,0.846281389
0.55555556,0.534853258,0.72563482,0.68196624,0.659809576
0.08915663,0.284204078,0.932840509,0.62464378,0.065816501
0.62612613,0.366082251,0.941267599,0.70053985,0.956506323
0.74509804,0.500907307,0.907047422,0.82778614,1
0.68292683,0.583655942,0.964463209,0.72274699,0.713111499
1,0.800965952,0.986916465,1,1
1,0.959996897,0.993042895,1,1
1,1,0.993085837,1,1
1,1,0.99310762,1,1
1,1,0.993136364,1,0.944610733
1,1,0.99315237,1,0.909697458
1,1,0.993073852,0.99847547,0.898306551
1,1,0.993027738,0.99938371,0.897496073
1,1,0.993026711,0.99847002,0.900082115
1,0.972859735,0.992938703,0.99923378,0.900158746
1,0.936105235,0.992823489,0.99902264,0.899419872
1,0.908345206,0.992907875,0.99975017,0.899694347
1,0.890534969,0.950990158,0.91205619,0.899054677
0.92672414,0.848044154,0.858446827,0.69819391,0.898256309
0.67567568,0.705517372,0.694224174,0.66608224,0.756604337
0.99648876,0.762975032,0.724914345,0.77656568,1
0.75,0.703635159,0.819630214,0.78523929,0.719010653
0.77124183,0.682517683,0.760192638,0.78059297,0.591216819
0.65306122,0.623733846,0.807036033,0.72193126,0.580027418
0.61732852,0.576084058,0.724539478,0.60555555,0.66719254
0.78640777,0.634273911,0.933450996,0.79994211,0.791358763
0.77419355,0.682964803,0.936919866,0.76813331,0.858934121
0.61252446,0.648193689,0.902297632,0.78207705,0.718103159
0.71649485,0.675420113,0.967852278,0.77113486,0.750888263
0.88709677,0.779137799,0.981652544,0.99176697,0.845555508
1,0.908556898,0.987372884,1,0.947605873
1,0.996894056,0.987694568,1,0.954723917
1,1,0.988273131,1,0.938723015
1,1,0.988525087,1,0.918773877
1,1,0.988861119,1,0.9051865
1,1,0.989145706,0.99891111,0.898596129
1,1,0.989369745,0.99956245,0.897195765
1,1,0.989523918,0.99888299,0.898857676
1,0.971799086,0.989845853,0.99944668,0.899461575
1,0.946216141,0.990002828,0.99929446,0.89934001
1,0.926494186,0.990135143,0.99980562,0.89870574
1,0.913729539,0.941006145,0.91266437,0.899606733
0.98415493,0.900605577,0.855571677,0.70683273,0.898078648
0.63727122,0.731028157,0.691455696,0.70959181,0.644806922
0.58091286,0.58656421,0.725162573,0.67132551,0.644059973
1,0.693659122,0.80218098,0.82793978,1
0.7431694,0.667294662,0.728621304,0.75593676,0.724680638
0.70547945,0.642221742,0.802827587,0.71607699,0.583666899
0.62266355,0.595903231,0.734673487,0.63523245,0.561068646
0.7122905,0.615394394,0.890050288,0.77951861,0.703620017
0.87721239,0.718796808,0.934892917,0.76249645,0.883100295
0.59443912,0.665952038,0.900618432,0.76957191,0.575284253
0.54131274,0.603378196,0.947521317,0.75212561,0.536697375
0.96470019,0.761068938,0.987793893,1,1
1,0.895715946,0.99143567,1,1
1,0.988670949,0.99148766,1,0.908983795
1,1,0.991506358,1,0.736306511
1,1,0.991575122,1,0.92571588
1,1,0.991568451,1,0.973101292
1,1,0.991680983,0.99940202,0.980598588
1,1,0.991706116,0.99974879,0.955401326
1,1,0.991738873,0.99934572,0.922417508
1,0.976515515,0.991777361,0.99965251,0.905001265
1,0.950152041,0.991802566,0.99958009,0.897044463
1,0.929319442,0.991864686,0.99986396,0.89712486
0.58064516,0.715172215,0.950101425,0.82796271,0.523545577
0.7414966,0.639810826,0.853702583,0.63367712,0.802929211
0.63824885,0.548684539,0.661540614,0.68744964,0.848848567
0.953125,0.648490969,0.724145743,0.81157375,0.899333519
0.781893,0.658612322,0.787913223,0.76501999,0.842566923
0.7972973,0.687271088,0.723887352,0.75231569,0.802817836
0.73809524,0.691344123,0.80553732,0.70423807,0.802717025
0.64794008,0.659085589,0.729526782,0.65163881,0.75976841
0.60377359,0.62026446,0.884753628,0.77237338,0.73040457
0.89473684,0.735932389,0.933928357,0.73215489,0.890184934
0.67132867,0.718174667,0.900068467,0.74627227,0.660318196
0.9689441,0.846434104,0.951753268,0.88680475,1
1,0.951897464,0.991628783,1,1
1,1,0.993796172,1,1
1,1,0.993790155,1,1
1,1,0.993827292,1,0.940856333
1,1,0.993838227,1,0.903548248
1,1,0.993818051,1,0.891693166
1,1,0.993824549,0.99947038,0.89837784
1,0.983299528,0.993829266,0.99975959,0.899921219
1,0.956642386,0.993815054,0.99937682,0.898706262
1,0.934877609,0.993873553,0.99967773,0.898050759
1,0.919632339,0.993851934,0.99968061,0.898375719
1,0.911390828,0.991853049,0.93053897,0.898336752
0.74074074,0.785780296,0.950080244,0.84867293,0.801498253
0.68907563,0.675119958,0.853668951,0.62330869,0.77195125
0.72868217,0.624274653,0.658623184,0.75293951,0.789473936
0.6911315,0.583921433,0.736188267,0.74661414,0.823848338
0.71084337,0.579697886,0.786264477,0.75277216,0.841193204
0.71515152,0.594583945,0.721513134,0.7308875,0.836574183
0.69741697,0.610862343,0.760390481,0.68541476,0.813180843
0.67355372,0.621896309,0.693424685,0.64947869,0.787179518
0.73157895,0.665235795,0.885566518,0.82221479,0.815257646
0.78030303,0.724619736,0.93000155,0.69809579,0.845393248
0.94078947,0.846464715,0.913549309,0.84681634,0.868278133
0.86842105,0.897232601,0.957304329,0.88216578,0.881787862
1,0.988543761,0.987586305,1,0.903322509
1,1,0.989354315,1,0.903339646
1,1,0.989291551,1,0.899532083
1,1,0.989531495,1,0.896592503
1,1,0.989474011,1,0.897160783
1,1,0.989348387,1,0.898677108
1,0.995343831,0.989386054,0.99928735,0.899046506
1,0.966359861,0.990011144,0.99971209,0.899294375
1,0.941369779,0.989984837,0.99929553,0.898990343
1,0.922974149,0.990321415,0.99946165,0.898878473
1,0.911786125,0.990450138,0.99956047,0.899325081
1,0.907916655,0.986822739,0.90751709,0.899190434
0.64130435,0.736647786,0.945056414,0.80195584,0.636945119
0.68,0.637466597,0.815716439,0.64115835,0.631968081
0.8375,0.655065587,0.663377722,0.76831702,0.84582343
0.70194986,0.61826149,0.727394699,0.74088857,0.824467782
0.94230769,0.722568015,0.764644132,0.80363334,0.869947399
0.65625,0.672451655,0.710939627,0.71427757,0.617565238
0.82051282,0.723546748,0.735440574,0.71753894,0.751420372
0.85585586,0.784947547,0.707209715,0.70767168,0.83833632
0.87033748,0.839210422,0.866291935,0.84609918,0.907713775
0.625,0.756949475,0.943365985,0.70396716,0.660030057
0.73267327,0.745214837,0.912955027,0.80279771,0.645957388
0.80658436,0.770226665,0.977262849,0.88222643,0.793620469
1,0.879802484,0.999468447,1,1
1,0.955430436,1,1,1
1,1,1,0.99995005,1
1,1,0.999863314,1,0.95476159
