truth_values,adarel,svr,rf
0.977446259,0.988879077,0.997510652,0.989435924
0.998356615,0.987058919,0.99091002,0.980411914
0.981481481,0.988832289,0.998483685,0.980971519
1,0.987636957,0.992279523,0.987478423
0.995876289,0.989600157,0.999280718,0.989544369
0.97,0.990585643,0.997721896,0.990364726
0.996960486,0.987368622,0.988548082,0.983231797
0.95959596,0.988760856,0.997823804,0.830939387
0.97260274,0.985737641,0.985969625,0.969602564
0.988636364,0.983538153,0.989558105,0.984021594
0.96969697,0.984331773,0.994793062,0.977689866
0.804347826,0.981995365,0.988684655,0.980230653
0.993464052,0.978626006,0.969089976,0.470419529
0.965517241,0.981019714,0.996613626,0.991212862
0.976190476,0.978756442,0.987371075,0.858190473
1,0.978322229,0.990552006,0.965803263
1,0.981511564,0.999119996,0.989552693
0.994495413,0.984184258,0.999119996,0.989552915
0.956873315,0.985678635,0.997067358,0.992721532
0.962837838,0.982645802,0.984669036,0.980329882
0.981664316,0.97978327,0.986490081,0.984337092
0.989230769,0.980038348,0.992578114,0.986293347
0.996475489,0.981341908,0.99498624,0.801238472
0.999260973,0.983458787,0.997737008,0.972683752
0.641616162,0.985693018,0.999019215,0.996221618
0.981505945,0.982720165,0.981125763,0.988911291
0.991,0.982534057,0.992603883,0.986682605
0.989361702,0.98368386,0.99569441,0.986114823
1,0.984453366,0.995234804,0.98828285
0.981992797,0.986621803,0.999251398,0.989563732
0.990892532,0.985944775,0.992677803,0.980427153
0.990024938,0.986629469,0.995807005,0.983857086
0.98489426,0.987098992,0.995482685,0.989788992
0.998544396,0.986770904,0.9934402,0.968367815
1,0.988434907,0.998679059,0.952065453
0.998569385,0.990124968,0.999256371,0.989563447
0.98974359,0.991399039,0.998700673,0.982746628
1,0.991135518,0.9953712,0.988781879
0.998755445,0.992556172,0.999221494,0.989568828
0.987538941,0.993786636,0.998719717,0.992554941
0.996835443,0.992571538,0.994584794,0.979677725
1,0.993421028,0.997868146,0.989318979
0.995575221,0.994458391,0.999185696,0.989563465
1,0.994628885,0.99742624,0.990991772
1,0.995476045,0.999262574,0.98956858
1,0.996189073,0.999262574,0.989576853
1,0.996789525,0.999262574,0.989585611
0.961538462,0.997295178,0.999262574,0.989603045
0.990846682,0.99398991,0.98636195,0.972299016
0.985714286,0.99348304,0.99577733,0.973682437
0.952380952,0.992240659,0.993629395,0.981521982
1,0.98919989,0.984163561,0.979988667
0.995741056,0.990837539,0.998959359,0.989566989
0.998706757,0.991538734,0.997358684,0.986319258
1,0.992596427,0.998608593,0.991703221
0.982876712,0.993676064,0.999024761,0.989573603
1,0.992085079,0.992920222,0.981718253
0.992907801,0.993232186,0.999083968,0.989567834
1,0.993177676,0.996281886,0.985715539
0.954545455,0.994280711,0.999155427,0.989570527
1,0.991020563,0.984504172,0.986937178
1,0.992419834,0.99892426,0.989543529
0.961538462,0.993605642,0.99892426,0.98955265
0.062790698,0.990332029,0.986209454,0.975171869
0.049756098,0.98703676,0.993921594,0.995964217
0.943396226,0.983717834,0.995881548,0.350255675
0.988095238,0.980382802,0.981733925,0.944776544
1,0.981596795,0.994782959,0.975896197
0.969111969,0.984506062,0.999148157,0.9895311
0.93877551,0.982049669,0.988551329,0.941286044
0.97826087,0.9787185,0.980720193,0.973348817
0.983870968,0.978627748,0.99138456,0.795281217
0.892857143,0.979445161,0.993105293,0.983560412
0.989910749,0.976107389,0.972827696,0.975314427
0.987306843,0.978500215,0.995376833,0.988094749
0.97766323,0.979854692,0.994450967,0.979866311
0.568228106,0.979532968,0.991146927,0.9801266
0.983606557,0.976400529,0.989132186,0.980388073
0.953367876,0.977512054,0.993004561,0.979799845
1,0.97433212,0.984465678,0.988956628
0.990033223,0.974819205,0.99934344,0.989492623
1,0.979332987,0.995653717,0.987720501
0.942408377,0.982414739,0.999024016,0.989500901
0.969387755,0.978267913,0.981229466,0.96702784
0.955882353,0.977871444,0.988636946,0.960726711
0.964285714,0.974769978,0.98478661,0.988971057
0.971428571,0.973278037,0.987141437,0.941311837
0.935483871,0.972999446,0.988916336,0.982551854
1,0.969748798,0.979196822,0.974038951
0.90625,0.972970204,0.999227184,0.989470579
0.97601476,0.969833429,0.974586952,0.953502932
0.986629134,0.970726956,0.990823697,0.971890104
0.989834816,0.972865214,0.99423115,0.976101803
0.990909091,0.975310118,0.995165692,0.989472874
0.999134199,0.977468456,0.995869938,0.983245943
0.988505747,0.980549236,0.998923991,0.979341802
0.971900826,0.984367463,0.99470922,0.976858251
0.991044776,0.980246801,0.989044194,0.981296079
0.992679356,0.982233678,0.995865085,0.986375284
0.982849604,0.983446836,0.99648743,0.975587135
0.983193277,0.983346969,0.99281369,0.970223832
0.980707395,0.983330725,0.993124758,0.947326233
0.986792453,0.982921867,0.992302535,0.988031566
0.987664474,0.983493833,0.994185857,0.975475897
0.917525773,0.984102154,0.99449988,0.980627689
0.978021978,0.980958517,0.975962701,0.973820394
1,0.980521914,0.991181204,0.973021419
0.995780591,0.983304226,0.999301406,0.989367708
0.993273543,0.985116751,0.997680306,0.988172042
1,0.986323574,0.996694219,0.986770042
1,0.988398362,0.999249861,0.989367844
1,0.990221241,0.999249861,0.989374267
0.994680851,0.99552611,0.999249861,0.989388796
0.987187309,0.992289621,0.997204027,0.978883549
0.996261682,0.991453813,0.994498858,0.977439629
0.473386183,0.992206134,0.997852003,0.985673712
0.990420044,0.988888597,0.992427776,0.985553533
0.985111663,0.989111965,0.995479655,0.982587884
0.993874549,0.988511862,0.993612486,0.97742151
0.9954157,0.991184085,0.996759977,0.989391331
0.988770686,0.990217564,0.997370678,0.99081815
0.993991416,0.989997775,0.994973333,0.949168146
0.991791301,0.990592291,0.996868697,0.991018273
0.991443773,0.990768829,0.99607465,0.984747668
0.994324474,0.990870011,0.995824677,0.985483313
0.99138859,0.991384848,0.996955475,0.991174294
0.994830557,0.992315359,0.995850165,0.988318328
0.995435393,0.991905451,0.997118263,0.985285489
0.991446345,0.992444073,0.997385178,0.990893387
0.992105263,0.994135943,0.995933436,0.987405194
0.948453608,0.992276983,0.996238256,0.985968332
0.637681159,0.989097408,0.982516567,0.98979544
0.045647558,0.984325203,0.980966943,0.984353715
0.970588235,0.982175612,0.996554323,0.865756539
1,0.980205759,0.988949605,0.982273792
0.971428571,0.981452556,0.999060534,0.989416751
0.537037037,0.981603462,0.98892773,0.973552579
0.97826087,0.974293398,0.988917924,0.891972853
0.951612903,0.97812013,0.991317662,0.854135865
0.979262673,0.97445033,0.983385004,0.974887808
0.988457987,0.975266657,0.991489321,0.985311646
0.979166667,0.977422349,0.994765171,0.976286602
0.989090909,0.977679832,0.991417998,0.986638093
0.96795291,0.979450214,0.995005173,0.976924896
0.989197531,0.97765319,0.987711973,0.970050477
0.982939633,0.979430437,0.99504871,0.967618464
1,0.978779177,0.992757027,0.981409569
0.956521739,0.983029445,0.99929849,0.989397395
0.945945946,0.97965653,0.984370419,0.970331982
0.990825688,0.976310232,0.981600353,0.446818779
0.939209726,0.978519595,0.995673381,0.97807734
0.99681782,0.975173681,0.979772727,0.97442082
0.988558352,0.978441111,0.998035952,0.986525429
1,0.979934324,0.994798273,0.976367477
0.931818182,0.984056626,0.999268015,0.989374957
0.963636364,0.979785023,0.978078562,0.970576789
0.941176471,0.977406957,0.986389645,0.839278015
0.975609756,0.970994021,0.980502677,0.955305681
0.034675615,0.974311967,0.990139703,0.941020606
1,0.970864253,0.997892193,0.993353438
0.953488372,0.974277636,0.99931775,0.989323461
0.991189427,0.971167605,0.983508501,0.990586469
0.892857143,0.974127605,0.995794894,0.982144934
0.993454179,0.970849311,0.971281423,0.976885149
0.995814307,0.97410836,0.996364454,0.986415528
0.992552944,0.977152952,0.997273226,0.98787372
0.994016455,0.981618704,0.99633681,0.955944288
0.998820755,0.981503882,0.996879885,0.990479789
0.987629689,0.984169791,0.99865857,0.993229913
0.994665086,0.984719337,0.994450231,0.978117527
0.989231522,0.986312927,0.997135078,0.946280843
0.217047452,0.986770848,0.995082942,0.90894657
0.98405467,0.983412475,0.987384144,0.991123738
0.991561181,0.983370948,0.993049735,0.979501141
0.980501393,0.984584953,0.995776707,0.986514318
0.992039801,0.983968525,0.991872097,0.989436937
0.992907801,0.985178655,0.996085217,0.983581739
1,0.986337113,0.996409668,0.987072099
1,0.988413589,0.999207116,0.98929579
0.75,0.99021148,0.999207116,0.989305683
0.966666667,0.98674489,0.969627708,0.946250266
1,0.98377861,0.987331507,0.962109565
1,0.98613245,0.999227531,0.98914607
1,0.988136396,0.999227531,0.989154398
1,0.989892601,0.999227531,0.989168018
1,0.991424584,0.999227531,0.989173966
0.997188336,0.992739167,0.999227531,0.989181273
0.986111111,0.993441456,0.998109028,0.992440747
0.999327957,0.992290706,0.993901411,0.976685625
0.989251935,0.993346739,0.998955283,0.967943595
0.984399788,0.992717185,0.995031761,0.517885364
0.993135011,0.99146741,0.993152857,0.808006201
0.996161228,0.991709842,0.996390687,0.987690694
0.990566038,0.992365414,0.997564313,0.981635722
1,0.991705838,0.99542384,0.98622115
0.94,0.994031041,0.999284489,0.989203855
1,0.990013039,0.979752993,0.972666957
0.986111111,0.991472617,0.999146534,0.989161572
1,0.990633807,0.993782616,0.97829705
0.973684211,0.99211258,0.999209522,0.989158793
0.968571429,0.989355712,0.989465222,0.981567526
0.995145631,0.986284153,0.987916286,0.971529305
0.983240223,0.987607329,0.99734733,0.974943292
0.870967742,0.985894741,0.992851386,0.975269626
0.935483871,0.983399311,0.9687397,0.970301954
0.96,0.979777101,0.978811597,0.975590575
0.894736842,0.976408285,0.985119323,0.959560183
1,0.972222962,0.971156417,0.975019365
1,0.976318783,0.999221234,0.989148759
1,0.979975369,0.999221234,0.989157845
0.9609375,0.983002752,0.999221234,0.989166074
0.997349823,0.97968813,0.985603151,0.965951399
0.995867769,0.982320564,0.998189097,0.992523537
0.996746204,0.98643714,0.997517201,0.987883354
0.996789727,0.9861792,0.99786554,0.938391529
0.993736952,0.987804382,0.997882858,0.984555291
0.998691099,0.99175637,0.996742806,0.988371231
0.965909091,0.990290547,0.998726747,0.99530327
1,0.986726015,0.98688023,0.965533703
0.999130435,0.988712547,0.999223418,0.989137326
0.991935484,0.990305538,0.998867804,0.984761196
0.991675338,0.990552385,0.995999311,0.985690599
0.987932844,0.990724085,0.995946971,0.985370257
0.989403974,0.99030604,0.994562498,0.941608296
0.996124031,0.990938201,0.995089533,0.989243844
0.979020979,0.991067485,0.997545978,0.969525891
0.981818182,0.989244506,0.9913722,0.988250838
0.968253968,0.986813494,0.992317334,0.988771496
1,0.985099715,0.98779314,0.972737884
0.950819672,0.987364547,0.999265611,0.989151593
1,0.983883337,0.982717114,0.966948513
0.956521739,0.986311039,0.999287175,0.989113026
0.980392157,0.982850797,0.98429311,0.968497977
0.831775701,0.980153922,0.991841657,0.989635317
0.545563549,0.97848785,0.966672576,0.976204558
0.9697733,0.974575509,0.987455492,0.98135837
0.994382022,0.973733214,0.98823059,0.946701629
0.998363339,0.97395991,0.996919317,0.991780534
0.989441931,0.980245555,0.998462057,0.982595511
0.987654321,0.981618971,0.995155928,0.989412418
0.944297082,0.982515372,0.994265141,0.974425427
0.98238342,0.978962276,0.980743532,0.866741766
0.991959064,0.979464201,0.992434534,0.982433814
0.988988989,0.98133297,0.995875953,0.986053105
0.988764045,0.982470184,0.994788441,0.979886406
0.804878049,0.9834022,0.994561038,0.937378842
0.992131148,0.9799111,0.966524221,0.676672634
0.994410569,0.981704764,0.995962042,0.984724461
0.988155668,0.983548754,0.99671189,0.992333313
0.997690531,0.984211252,0.994556972,0.977223915
0.986486486,0.986191854,0.998164963,0.991347637
0.988095238,0.986222435,0.993822929,0.978098728
1,0.986492431,0.994561379,0.978576008
0.038502674,0.988485384,0.99903709,0.989076078
0.961538462,0.985050421,0.997787119,0.990018481
0.998051948,0.979563971,0.985653792,0.886269483
0.864864865,0.984037881,0.998397666,0.989442418
0.996420048,0.980755657,0.968693986,0.957353199
0.950666667,0.98295986,0.997584962,0.98599555
0.995275591,0.979679074,0.982781335,0.973863538
0.992043759,0.981861003,0.997337521,0.984110654
0.990540541,0.984218041,0.996039146,0.985527931
0.997727545,0.984248859,0.995158117,0.986242425
0.995176849,0.986128152,0.998272487,0.990927459
0.994363021,0.987393056,0.99707888,0.980372366
0.986625514,0.988380425,0.997083218,0.99177546
0.994496855,0.988137659,0.994165376,0.977674462
0.984354628,0.990165151,0.997160572,0.986347331
0.991169978,0.988404271,0.993165057,0.916312496
0.996753247,0.990529553,0.99574486,0.984501051
0.991813873,0.989906356,0.997888871,0.99058871
0.99044586,0.990190882,0.995963288,0.986658905
0.990332975,0.990254427,0.995417892,0.963442992
0.992665037,0.992389918,0.995429724,0.990565074
0.989730424,0.990583594,0.996193267,0.974777516
1,0.99095829,0.995129105,0.990370835
0.961538462,0.99214345,0.998961903,0.988159376
0.777777778,0.988524479,0.985621035,0.8938569
0.9375,0.985203387,0.967010102,0.965022806
0.956521739,0.981761512,0.979267717,0.975088324
0.978723404,0.978028636,0.984018286,0.968204712
0.988859764,0.97815221,0.991008083,0.981734882
0.997960795,0.979804521,0.994848814,0.572048586
0.995575221,0.98248339,0.998241516,0.931630066
0.992837959,0.984345231,0.997177664,0.992296944
0.994989562,0.985546872,0.996012998,0.983326274
0.991262136,0.987229538,0.99712005,0.986803733
0.965517241,0.988856994,0.99565103,0.988009093
0.988582071,0.984413235,0.986487496,0.885306523
0.985332134,0.985004342,0.994502881,0.978249116
0.996820242,0.985050184,0.993287086,0.981197944
0.986956522,0.986715985,0.997679072,0.987516468
0.942222222,0.986737951,0.993878321,0.965508482
0.978535354,0.980724197,0.979938278,0.972802776
0.993478877,0.982725701,0.990808295,0.971052469
0.992329149,0.983865818,0.996593996,0.990262683
1,0.98533594,0.995884974,0.982648808
0.992346939,0.987323735,0.999179689,0.988151396
0.990566038,0.988013427,0.996143688,0.984179376
1,0.988338783,0.995395743,0.989129686
0.333333333,0.989960536,0.999277264,0.988150524
1,0.986664209,0.990609226,0.989981541
1,0.989572384,0.999109763,0.987564887
1,0.990034822,0.999109763,0.987570725
0.437827537,0.991402271,0.999109763,0.987574353
0.970238095,0.988130057,0.992056113,0.980548592
0.997404386,0.985718277,0.988324644,0.981966297
0.991777356,0.986721335,0.997877736,0.989410109
0.992102066,0.987862971,0.995867555,0.986608302
0.99609375,0.988425073,0.995847154,0.982340949
0.999567661,0.989444345,0.997398159,0.99004663
0.99430019,0.992218914,0.99902729,0.983919738
0.990201271,0.99127148,0.996720244,0.990635774
0.849876948,0.991121843,0.995207532,0.990014392
0.99607227,0.987940854,0.966479945,0.975412442
0.996049166,0.988997903,0.997331963,0.992276071
0.997328584,0.989927235,0.997331657,0.992318235
0.98251959,0.991019554,0.997835536,0.99365919
0.993332063,0.990068786,0.992235586,0.98243659
0.990852191,0.990266846,0.996236535,0.99167824
0.990843689,0.990356053,0.995438625,0.983511972
0.984962406,0.990420715,0.995220182,0.983647512
0.953216374,0.989710094,0.993304666,0.967452385
1,0.986613451,0.983194235,0.988095141
0.891891892,0.988356265,0.998886656,0.987059401
0.975609756,0.985254767,0.970840352,0.98143872
0.96,0.98396838,0.989956627,0.312437655
0.916666667,0.980650242,0.98504559,0.954405792
0.852459016,0.977005157,0.974822726,0.968430339
0.985416667,0.971495568,0.967168946,0.977518091
0.990223464,0.970058774,0.993455369,0.981971012
0.986254296,0.977367123,0.995405515,0.979752593
0.983455882,0.978620561,0.993750268,0.946367303
0.99543379,0.97892007,0.992662444,0.97882061
0.898734177,0.981488848,0.997232086,0.99136465
0.994111585,0.978190296,0.971814132,0.978688288
0.994444444,0.980343124,0.996805514,0.991459584
0.980125523,0.98229264,0.9969369,0.990174025
1,0.98193714,0.991444042,0.985019885
0.990909091,0.984372491,0.999164531,0.986994249
1,0.985267039,0.995577146,0.984530806
0.997146933,0.987299946,0.999242892,0.986998365
1,0.98874677,0.997952137,0.99281721
0.995901639,0.990390918,0.999068226,0.987006733
0.882352941,0.991247907,0.997498228,0.98927068
0.970149254,0.987089885,0.969821525,0.920777369
0.972972973,0.985299663,0.988289429,0.982451936
0.941176471,0.983607372,0.989275876,0.970184081
0.864864865,0.980213887,0.98012468,0.963117683
0.939393939,0.976630448,0.967447838,0.971529411
0.178571429,0.972591992,0.979265968,0.972822194
0.998073218,0.968179709,0.987144954,0.984768365
1,0.972544205,0.998366663,0.962698971
0.928571429,0.975832565,0.999089087,0.98699739
0.997598741,0.972637237,0.976682932,0.976512606
0.992640767,0.976206879,0.998161951,0.98813553
0.990153846,0.978443884,0.996119876,0.974520699
0.996946565,0.980036449,0.995129084,0.982028257
0.993431446,0.982378924,0.997847937,0.989156892
0.999093382,0.983961929,0.996519768,0.991044746
0.996751137,0.986218233,0.998658825,0.989444268
0.988544474,0.987845039,0.99768326,0.989356155
0.977632805,0.987955354,0.994541245,0.978072355
0.996629754,0.986370751,0.990705933,0.923309922
0.991366906,0.987884549,0.997827381,0.988948604
0.986259542,0.988408007,0.995775526,0.989248039
0.994108984,0.988076467,0.993774216,0.974867172
0.994285714,0.988974062,0.99678761,0.991601149
0.988034188,0.989790208,0.996799143,0.990696315
0.973451327,0.989570568,0.994417224,0.97788169
0.996884735,0.987172504,0.989139406,0.971905304
1,0.988579051,0.99791914,0.989666878
0.265139116,0.990899894,0.999136103,0.986926154
0.99245283,0.986712482,0.988691567,0.989525865
0.996478873,0.9875211,0.996117212,0.984033622
0.996835443,0.988789406,0.997728628,0.96615129
1,0.989930465,0.997873661,0.990607749
1,0.991383097,0.999118171,0.986193624
0.991071429,0.992649088,0.999118171,0.986205716
1,0.992425991,0.995515221,0.983699853
1,0.993528199,0.998855704,0.986217646
0.996084573,0.994497882,0.998855704,0.986229848
0.998106061,0.994737624,0.997278858,0.98962065
0.96,0.99524034,0.998087306,0.992429445
1,0.99159326,0.98510669,0.947398869
0.996845426,0.992793999,0.999254477,0.98622849
0.99704142,0.993478501,0.997969486,0.990740856
0.995,0.994040638,0.998048461,0.975656652
0.987903226,0.994192675,0.997378819,0.987128668
0.964285714,0.993199128,0.994478981,0.969018052
0.976190476,0.987646884,0.986390542,0.936062763
0.986486486,0.987681559,0.99010702,0.968127501
0.93258427,0.987448573,0.993683368,0.980097881
0.957746479,0.983730504,0.977670824,0.968121387
0.034115139,0.979734808,0.984056356,0.981753942
1,0.975293052,0.998352059,0.986410081
1,0.97967368,0.999055924,0.986240739
0.965517241,0.982831912,0.999055924,0.986254653
1,0.980348281,0.986515347,0.897208233
1,0.983225338,0.999310623,0.986231978
0.033190578,0.985557235,0.999310623,0.986242371
0.9,0.982151308,0.99849068,0.996974555
0.967741935,0.978692012,0.971325927,0.979515046
0.947162427,0.977081248,0.987332846,0.974992133
0.969387755,0.967567212,0.98111594,0.479580212
0.991908294,0.972585549,0.987645336,0.96113715
0.956043956,0.975593017,0.995825021,0.988774698
0.985507246,0.970607751,0.983700972,0.966915092
0.997032641,0.97462022,0.993638871,0.981879079
0.976923077,0.977771782,0.998201498,0.990947364
0.994897959,0.978470129,0.990425302,0.979146166
0.950191571,0.98349772,0.996942635,0.987368519
0.998447205,0.977024599,0.982122701,0.988370243
0.966101695,0.979915063,0.998693199,0.988131766
0.957746479,0.978061405,0.986707232,0.970944936
0.996598639,0.975314512,0.983999227,0.521348729
0.975609756,0.978163551,0.997992899,0.976160616
0.918918919,0.977828014,0.990029168,0.503899363
0.991150442,0.973460309,0.974519247,0.979144029
1,0.976666779,0.99558974,0.98519379
1,0.979735291,0.99941147,0.985383751
0.975,0.988127628,0.99941147,0.98539407
1,0.981251272,0.989856253,0.97867405
1,0.986971887,0.999184903,0.985387074
0.064814815,0.985843753,0.999184903,0.985397517
0.993957704,0.982356163,0.994554316,0.358380885
0.992197659,0.984384572,0.996788328,0.990831997
0.986984816,0.984761425,0.995775896,0.987119153
0.99461642,0.985028936,0.993779314,0.954776562
0.974588939,0.986241054,0.996725944,0.986647825
0.992854823,0.984752588,0.989630645,0.971318828
0.992261644,0.985745828,0.996266704,0.988515578
1,0.986555951,0.995958165,0.975794333
1,0.988269224,0.998870053,0.984592596
0.997364954,0.989808526,0.998870053,0.984601999
0.991631799,0.990838768,0.997791536,0.991631895
0.97826087,0.99095337,0.99560024,0.988530966
0.968641115,0.989270182,0.990917457,0.860253022
1,0.985001233,0.98750896,0.97464789
0.931034483,0.988319039,0.999258912,0.984607306
0.975609756,0.98512727,0.977294776,0.974174427
1,0.98394898,0.989761553,0.591233098
1,0.985935294,0.999364853,0.984570631
1,0.9876514,0.999364853,0.98458057
0.962962963,0.989170595,0.999364853,0.984591777
1,0.986036764,0.985802371,0.979137268
1,0.988931138,0.999251823,0.98457356
0.962962963,0.989216042,0.999251823,0.984589913
1,0.986130415,0.985851909,0.979715826
1,0.987777833,0.999166052,0.984577152
0.996500045,0.991982602,0.999166052,0.984580414
0.992647059,0.990102314,0.997731342,0.898525411
0.992011982,0.990443654,0.996225932,0.980043597
0.999301676,0.990609692,0.995770674,0.986797183
0.997735361,0.991708137,0.999055647,0.970448872
0.99786142,0.992418901,0.998646076,0.991309342
0.98118316,0.992850804,0.998697697,0.973892669
0.994886975,0.991597545,0.992036104,0.98956166
0.991712707,0.992000162,0.997257578,0.987373246
0.984848485,0.991961817,0.995935947,0.987549807
0.980769231,0.991091639,0.993267961,0.969757984
0.991614256,0.989849137,0.991807269,0.989202606
0.988957902,0.990065616,0.995917921,0.753077527
0.994736842,0.98993886,0.994565836,0.978051052
0.98,0.990522775,0.996813131,0.987655764
0.965517241,0.989250781,0.991650971,0.983386968
0.962962963,0.986340574,0.986520286,0.914926839
1,0.983363465,0.985733713,0.980643328
0.833333333,0.985517228,0.999272095,0.984593769
1,0.982225563,0.965423662,0.944753941
0.961538462,0.98255133,0.99914122,0.984502863
1,0.981624115,0.985326878,0.87473985
0.43735112,0.983949916,0.999277668,0.984482298
0.986111111,0.980744307,0.991675217,0.972771974
0.970114943,0.981415921,0.99350367,0.981384732
0.994428969,0.979961708,0.987966247,0.979533773
0.991702622,0.981785029,0.996980137,0.991686257
0.995134443,0.983641628,0.995794781,0.987878518
0.995626822,0.987229863,0.997112579,0.983191302
0.987804878,0.987517425,0.997434623,0.9892965
0.977011494,0.985985968,0.994200703,0.975315476
0.99245283,0.985734458,0.990407298,0.979812671
0.995757576,0.985795095,0.995964723,0.985858899
0.976076555,0.986999572,0.997264861,0.988579727
1,0.986304844,0.990135327,0.973887403
0.98970399,0.987396469,0.998885236,0.984016253
1,0.987669297,0.994842925,0.991042621
1,0.989180089,0.999094693,0.984021668
0.959183673,0.990537047,0.999094693,0.98404292
0.992395437,0.987349482,0.98505485,0.56297905
1,0.98796527,0.99609738,0.987165861
0.72972973,0.989406358,0.999245069,0.984014384
1,0.986310723,0.969850402,0.761918828
1,0.988336383,0.99919413,0.983821592
1,0.989351224,0.999186852,0.983819937
1,0.990663406,0.999186852,0.983847357
0.933333333,0.993789432,0.999186852,0.983850554
0.926829268,0.988374844,0.978607463,0.968210639
0.976415094,0.985795192,0.97704997,0.980348816
0.99471408,0.984668534,0.990502658,0.969232353
0.9987209,0.983902103,0.997140372,0.986862778
0.997946612,0.987702419,0.998739154,0.990462863
1,0.988527726,0.998427679,0.990188507
1,0.989865022,0.999203261,0.983790706
1,0.991072591,0.999203261,0.983803992
0.986634265,0.991747832,0.999203261,0.983818913
0.980952381,0.991196048,0.994067115,0.977885624
1,0.990095093,0.992051779,0.988478075
0.951612903,0.991156527,0.999252383,0.983821383
0.966165414,0.988371579,0.982905002,0.97636404
0.964285714,0.985803495,0.987131712,0.970589895
0.988095238,0.983282607,0.986563162,0.970536288
0.966666667,0.983893247,0.994534825,0.978643173
1,0.981843001,0.987295122,0.966488614
1,0.984025018,0.999272828,0.983787519
1,0.985804853,0.999272828,0.983804239
1,0.98737838,0.999272828,0.983815923
0.87804878,0.988767336,0.999272828,0.983833998
1,0.985918789,0.969549521,0.955359917
1,0.987442925,0.99927439,0.983747014
1,0.988792948,0.99927439,0.983766596
0.99122807,0.990017135,0.99927439,0.983769206
0.996127783,0.990151271,0.9958068,0.8023174
0.995160315,0.99075801,0.997715284,0.989357238
0.997252747,0.99124322,0.997267253,0.984673021
0.98540146,0.995909519,0.998094762,0.991663635
0.994236311,0.991285318,0.993560142,0.983601193
0.962025316,0.991637656,0.996878023,0.990602037
0.984615385,0.988763745,0.985852118,0.966317512
0.996336996,0.985501615,0.993379337,0.974928506
0.958333333,0.989165999,0.997791721,0.980293379
1,0.986332966,0.984799731,0.974401293
0.955555556,0.987829749,0.999260488,0.983760393
0.97826087,0.981161292,0.984013835,0.989573888
0.966386555,0.979163348,0.991055633,0.893975882
0.881355932,0.982090417,0.987219265,0.970619926
0.978851964,0.978810705,0.969809197,0.945816199
1,0.973256806,0.991316584,0.985943497
1,0.981344156,0.999271328,0.983745719
0.978723404,0.983488876,0.999271328,0.983757081
0.77027027,0.982922173,0.991057948,0.983001146
0.979166667,0.979934211,0.967751112,0.936891376
1,0.977034251,0.991394897,0.98663617
0.967741935,0.982160594,0.999090197,0.983752439
1,0.980520421,0.987854436,0.970000798
1,0.982697302,0.999045332,0.983735459
1,0.988087794,0.999045332,0.983756271
0.990196078,0.986279801,0.999045332,0.983765155
1,0.990920394,0.995252624,0.951535984
1,0.988321995,0.999040952,0.983769314
0.957746479,0.994108271,0.999040952,0.983773407
0.933333333,0.987128246,0.984655344,0.638385945
1,0.984211314,0.978319704,0.965157296
0.976744186,0.985949612,0.998899121,0.983761092
0.98392283,0.984931932,0.990642266,0.979924027
0.992481203,0.984825955,0.992898973,0.971173232
0.971428571,0.985670479,0.996039475,0.986633392
0.957446809,0.984107469,0.98880417,0.840114883
0.979166667,0.981290242,0.98440479,0.746243164
1,0.981019005,0.991373917,0.989519351
0.961538462,0.983080269,0.99917506,0.983758453
0.9925,0.980808786,0.985658866,0.882652337
0.99704142,0.982047606,0.996181574,0.985204995
1,0.983573293,0.997952964,0.989570518
0.972972973,0.98520459,0.999156347,0.983731187
0.72972973,0.983958431,0.989253817,0.970148093
0.961538462,0.981288426,0.970859635,0.882449021
1,0.979220205,0.98572618,0.897820617
1,0.981377387,0.999259294,0.983741951
0.973684211,0.983188704,0.999259294,0.98375349
0.959183673,0.9822369,0.989671468,0.972126684
1,0.97990896,0.985064057,0.64780514
0.994252874,0.981918079,0.999140873,0.983754515
0.994736842,0.983107485,0.996868374,0.988539273
0.744680851,0.984234348,0.997136159,0.986986458
0.989795918,0.981625509,0.969299329,0.959290636
0.455961654,0.982408745,0.995312972,0.9901398
0.999321574,0.979852652,0.991513575,0.954962301
0.988764045,0.981721801,0.998886695,0.99195184
0.993174061,0.98237292,0.994832126,0.922961544
0.989873418,0.983366353,0.996450964,0.989477896
0.941747573,0.983966027,0.995174894,0.986715671
0.931034483,0.98009503,0.980320146,0.956372814
0.96013289,0.970400713,0.978022878,0.97124496
0.983561644,0.977028772,0.985140955,0.955863237
0.998979592,0.977664637,0.992899916,0.978331035
0.999399399,0.979664517,0.998777949,0.992648271
0.971428571,0.981466934,0.998945956,0.989651115
0.925925926,0.980464268,0.988865104,0.884506758
0.193103448,0.978087796,0.977008178,0.978519682
1,0.975494968,0.987172574,0.98571106
1,0.977891278,0.999091263,0.983747248
1,0.9798607,0.999091263,0.983759179
0.764705882,0.98159936,0.999091263,0.983764247
0.885714286,0.979282559,0.967701706,0.92239854
0.981751825,0.976905884,0.970154799,0.971122279
0.997611227,0.97728109,0.992184526,0.987312092
0.999143689,0.9790589,0.99819105,0.989629414
0.993220339,0.980741575,0.998773494,0.988987131
0.996150885,0.981800097,0.996538074,0.987898439
1,0.98305225,0.997684395,0.985988366
0.998909487,0.984578746,0.999058821,0.983655715
0.991912189,0.986006179,0.998619196,0.993595462
0.970074813,0.98659517,0.995880605,0.981187785
