truth_values,gaussian,adarel,sarima,rf
0.996527778,0.989519914,,0.999703413,0.999532325
0.987755102,0.993171433,0.98814413,0.999699941,0.993563228
0.963333333,0.991317649,,0.999687696,0.989942653
0.986132512,0.981286662,0.983633597,0.999651029,0.989467116
0.988636364,0.986291396,0.984815302,0.999637162,0.995159678
1,0.988319598,,0.999625798,0.999781131
1,0.993103985,0.993771786,0.999625798,0.999806815
1,0.995199728,0.997584087,0.999625798,0.999794258
1,0.996359461,0.999090777,0.999625798,0.999782456
1,0.997082046,0.99968493,0.999625798,0.999781472
1,0.997572272,0.999739549,0.999625798,0.999772917
1,0.997925816,1,0.999625798,0.999788167
1,0.998192532,1,0.999625798,0.999775173
1,0.998400779,1,0.999625798,0.999775365
1,0.998567779,1,0.999625798,0.99978681
1,0.998704617,1,0.999625798,0.999805213
1,0.998818737,1,0.999625798,0.999782846
1,0.998915324,1,0.999625798,0.999790412
1,0.9989981,1,0.999625798,0.999769019
1,0.999069803,1,0.999625798,0.999792827
1,0.999132497,1,0.999625798,0.999785315
1,0.999187762,1,0.999625798,0.999779183
1,0.99923683,1,0.999625798,0.999788207
0.991071429,0.999280699,1,0.999625798,0.996319787
1,0.99589076,0.994793423,0.99961687,0.999764257
0.994949495,0.998066413,0.997852397,0.99961687,0.998173052
0.982866044,0.996768397,,0.999611819,0.989505173
1,0.99167032,0.989100022,0.999594685,0.999758683
0.984126984,0.996231414,0.995216382,0.999594685,0.991364642
1,0.991815905,0.989292213,0.999578812,0.999746401
0.9671875,0.995870553,,0.999578812,0.990228195
1,0.986057626,,0.999546,0.999713763
1,0.993098423,0.995008201,0.999546,0.999722129
0.980519481,0.995384414,,0.999546,0.992119495
1,0.990757448,0.992189787,0.999526519,0.999706945
1,0.99448675,0.995795569,0.999526519,0.999725881
1,0.996025958,1,0.999526519,0.999691552
1,0.996899486,0.998843139,0.999526519,0.999715836
1,0.997461178,1,0.999526519,0.999693293
1,0.997851237,1,0.999526519,0.999702059
1,0.998137205,0.999824081,0.999526519,0.999687951
1,0.9983555,0.999993742,0.999526519,0.999702775
1,0.998527469,1,0.999526519,0.999719612
1,0.998666399,0.999912949,0.999526519,0.999685697
1,0.998780967,0.999767014,0.999526519,0.999714546
1,0.998877074,0.999740039,0.999526519,0.999700859
0.993063584,0.998958867,0.999782354,0.999526519,0.995918078
1,0.99698515,0.996848479,0.999519583,0.999663145
1,0.998116657,0.996921164,0.999519583,0.999730301
0.972257251,0.998554124,,0.999519583,0.991610817
1,0.990789516,0.990406349,0.99949184,0.999677315
1,0.995107882,0.994650916,0.99949184,0.999710341
1,0.996639243,0.99810205,0.99949184,0.999652396
1,0.997448721,1,0.99949184,0.999689762
1,0.997940767,1,0.99949184,0.999678995
1,0.998268776,1,0.99949184,0.999664645
1,0.99850173,1,0.99949184,0.999684933
1,0.998675277,1,0.99949184,0.999671675
1,0.99880948,1,0.99949184,0.999650672
0.98245614,0.998916413,,0.99949184,0.992657846
1,0.994253528,0.991651063,0.999474296,0.999653838
1,0.996688116,0.99469275,0.999474296,0.99966627
1,0.997631053,0.997482929,0.999474296,0.999645087
1,0.998137072,0.999481114,0.999474296,0.999653921
1,0.998451194,1,0.999474296,0.999661436
1,0.99866476,1,0.999474296,0.999635507
1,0.998819515,1,0.999474296,0.999633189
0.977653631,0.998937101,,0.999474296,0.992391161
0.93592233,0.99317263,,0.99945195,0.987238915
1,0.973321553,0.988189398,0.999387872,0.999612124
1,0.988838627,0.993608463,0.999387872,0.999601416
0.986636971,0.992461876,0.996309405,0.999387872,0.992757035
0.972299169,0.991182341,,0.999374509,0.989915643
0.987951807,0.987011532,0.987087486,0.999346808,0.992051059
0.996330275,0.988713193,0.987415166,0.99933476,0.997615873
0.983606557,0.991408495,0.991107161,0.99933109,0.989944389
0.982285208,0.989694783,0.987992374,0.999314697,0.990344409
1,0.98851946,,0.999296982,0.999572212
0.979487179,0.992187425,,0.999296982,0.990241845
1,0.989137519,,0.999276469,0.99957097
0.985795455,0.992477077,0.994875128,0.999276469,0.991773648
0.989295272,0.990880656,0.989050626,0.999262265,0.995425354
0.995475113,0.990939304,0.989101636,0.99925156,0.996280691
0.993710692,0.992356953,0.991465219,0.999247035,0.997098591
0.994444444,0.992718999,0.992297858,0.999240746,0.996567353
1,0.993160656,0.993101211,0.99923519,0.999572176
1,0.994733681,0.995763435,0.99923519,0.999552272
1,0.995667415,0.997454277,0.99923519,0.999536729
1,0.996309897,0.998489941,0.99923519,0.999553178
1,0.996783766,0.999115432,0.99923519,0.999544213
1,0.99714902,0.999493466,0.99923519,0.999555991
1,0.997439621,0.999721978,0.99923519,0.999546511
0.965955285,0.997676536,,0.99923519,0.987996809
0.974160932,0.990063599,,0.999201146,0.990540081
0.9859375,0.987251671,0.976099624,0.999175306,0.991104529
0.979020979,0.988483387,0.986722313,0.999161244,0.989797926
0.993617021,0.986969408,0.983219532,0.999140265,0.997416816
0.970331588,0.989882275,,0.999133882,0.99056314
0.971766849,0.985288012,0.982220341,0.999104214,0.988589144
0.982352941,0.982984014,0.977579678,0.99907598,0.990434971
0.972324723,0.984513137,0.979559013,0.999058333,0.987670452
1,0.982198351,,0.999030658,0.999493555
0.987179487,0.988550897,0.982195739,0.999030658,0.989806806
1,0.988143885,,0.999017838,0.999477301
1,0.99163937,0.990248806,0.999017838,0.999487985
0.990196078,0.993332498,0.994757469,0.999017838,0.993988505
0.977777778,0.991923135,,0.999008034,0.988591078
1,0.988214954,0.986593358,0.998985811,0.999518465
1,0.992053697,0.992137574,0.998985811,0.99944982
1,0.99385967,0.99543697,0.998985811,0.999516949
1,0.994970055,0.99740703,0.998985811,0.999484137
1,0.995729489,0.998541397,0.998985811,0.999461413
1,0.996283475,0.999188625,0.998985811,0.999458154
1,0.996706349,0.99955908,0.998985811,0.999511399
1,0.997040401,0.999771265,0.998985811,0.999482472
0.964285714,0.997311312,,0.998985811,0.988003307
0.967741935,0.988381621,,0.998950097,0.98938074
0.9453125,0.983907943,,0.998917839,0.985930275
0.971962617,0.972479989,0.980402866,0.998863152,0.98616424
0.976173791,0.976580204,0.975963932,0.998835114,0.985585073
0.973346496,0.978850572,0.975966927,0.998811288,0.986565597
0.984593393,0.97861452,0.974566538,0.998784634,0.989483938
0.967741935,0.982269819,0.979333677,0.998769228,0.986541665
0.972222222,0.97808228,0.973691737,0.99873697,0.985659414
0.98573975,0.977877585,0.972870469,0.998709192,0.988430567
0.996336996,0.982160651,,0.998694932,0.99807154
0.985632013,0.987384498,0.986669351,0.998691269,0.989769749
0.962237094,0.986203769,,0.998676901,0.984264663
0.984790875,0.97831661,0.978412213,0.998639138,0.987604249
0.984615385,0.982531411,0.981317577,0.998623929,0.986413144
0.94,0.983842668,,0.998608544,0.984672007
0.989110708,0.969860647,0.975149875,0.998548544,0.993812818
0.965811966,0.979965859,0.981376276,0.998537655,0.985448361
0.982195846,0.976363904,0.974466191,0.998503467,0.984567899
1,0.979776699,,0.998485663,0.999379065
1,0.986416051,,0.998485663,0.999386077
1,0.989787431,0.991398787,0.998485663,0.999394267
1,0.991855474,0.995543019,0.998485663,0.999346853
1,0.993236215,0.993349584,0.998485663,0.999380259
1,0.994217071,0.998817717,0.998485663,0.999370584
0.97,0.994948031,,0.998485663,0.985493274
0.966929134,0.986151544,,0.998455662,0.984832985
0.965034965,0.981138834,,0.998422592,0.9850787
0.980732177,0.977621351,0.975509498,0.998387627,0.98510576
0.976133652,0.980987593,0.978128254,0.998368359,0.984315882
0.9453125,0.980449257,,0.998344492,0.984060483
0.984983315,0.969560486,0.967993703,0.998289805,0.983749822
0.978527607,0.978510743,0.975846051,0.998274788,0.984383277
0.993595608,0.979341354,0.977285205,0.998253316,0.993961964
0.989501312,0.984705391,0.985166706,0.998246911,0.992522731
0.988668555,0.985837067,0.987306725,0.998236413,0.990466669
0.993644068,0.986406341,0.987947647,0.998225081,0.99600503
0.968,0.988498936,,0.998218726,0.984109356
0.996188056,0.981337039,0.981852702,0.998186725,0.995712135
0.989761092,0.987322055,0.988658498,0.998182914,0.990159224
0.99122807,0.987674195,0.989149559,0.998172674,0.989360679
0.990458015,0.988528179,0.989658492,0.998163903,0.988716238
0.965517241,0.988799944,,0.998154361,0.985004169
1,0.981291169,,0.998119878,0.999358767
1,0.988568436,0.989796403,0.998119878,0.999355097
1,0.991527376,0.994048104,0.998119878,0.999358937
0.990049751,0.993199503,0.996638154,0.998119878,0.989395121
1,0.991189208,0.994032501,0.998109928,0.999300922
1,0.993565499,0.996634545,0.998109928,0.999320586
0.983695652,0.994704608,0.998203427,0.998109928,0.985076087
0.972136223,0.990402622,,0.998093623,0.985144862
0.967175413,0.985040318,0.984546446,0.99806576,0.984633679
0.970221607,0.980662298,0.977028864,0.998032935,0.984788614
0.970658037,0.979198858,0.973846672,0.998003156,0.983862557
0.989247312,0.978233389,0.972152782,0.997973814,0.987697559
0.968926554,0.98363006,0.979422204,0.997963062,0.984211479
0.987373737,0.979167652,0.97463074,0.997931988,0.985537084
0.987730061,0.983309255,0.980594571,0.997919362,0.985244961
0.973684211,0.985015759,0.983961192,0.997907092,0.983780702
0.972292191,0.981439513,0.979022143,0.997880776,0.984074745
0.990654206,0.979509199,0.97576966,0.997853069,0.987995831
1,0.984374188,0.9826441,0.997843723,0.99931762
0.971509972,0.98932934,,0.997843723,0.984245735
0.964467005,0.982752091,0.981885282,0.997815233,0.984620141
1,0.977869979,,0.9977797,0.999272973
1,0.986578021,0.982556765,0.9977797,0.999256214
1,0.99017942,0.990254815,0.9977797,0.999234314
1,0.992221548,0.994786466,0.9977797,0.999297886
1,0.993528913,0.997243965,0.9977797,0.999219247
1,0.994435627,0.998540943,0.9977797,0.999287348
1,0.995101972,0.999229695,0.9977797,0.999243394
1,0.995613592,0.999598277,0.9977797,0.999222967
1,0.996019773,1,0.9977797,0.999230668
0.97804878,0.996350889,,0.9977797,0.984042843
0.989949749,0.989577454,0.991609978,0.997757749,0.986731974
0.971910112,0.990486429,0.990396405,0.997747698,0.984449554
1,0.984764396,0.982048675,0.997719609,0.999255011
1,0.991099994,0.990132593,0.997719609,0.999288471
1,0.993523332,0.994576715,0.997719609,0.999259428
1,0.994819852,0.997063406,0.997719609,0.999271479
1,0.995624611,0.998606401,0.997719609,0.999261892
1,0.996173935,0.999155055,0.997719609,0.999226845
0.970223325,0.996574865,,0.997719609,0.984722067
1,0.987480512,0.990707955,0.997689832,0.999225521
0.982089552,0.992825716,0.99490653,0.997689832,0.985240707
0.952830189,0.989243993,,0.997671921,0.984182291
0.96669667,0.978415383,0.980904255,0.997624752,0.984221119
0.991204925,0.977431558,0.974335823,0.997591448,0.988374723
0.963141026,0.984386301,0.981744442,0.997582653,0.984041582
0.941964286,0.978076128,,0.997545794,0.98399899
0.952380952,0.967834539,0.963724968,0.997487759,0.983427536
1,0.96624695,,0.997440139,0.999202185
1,0.981314449,,0.997440139,0.999165046
1,0.987162298,,0.997440139,0.999161335
1,0.990349107,0.987853923,0.997440139,0.999217942
0.984375,0.992296346,0.994229137,0.997440139,0.983494967
0.95567867,0.988184224,,0.997424514,0.983049982
1,0.97707052,0.978984094,0.997380193,0.999158883
1,0.987258886,0.989672903,0.997380193,0.999163283
0.990662932,0.990926766,0.994183077,0.997380193,0.987702317
0.962765957,0.989780641,,0.997370856,0.983388812
0.966666667,0.980606664,0.982642167,0.997333622,0.983117086
0.939958592,0.977753219,,0.997300289,0.982982201
0.950877193,0.966327528,0.963708465,0.997240247,0.982708075
0.967320261,0.964719918,0.956616075,0.997191125,0.982314247
0.987179487,0.969479156,,0.997158445,0.981885127
0.975855131,0.977968297,0.973241011,0.997145624,0.982304769
0.984320557,0.977191477,0.97450625,0.997121479,0.982533839
0.973521624,0.980352396,0.979492252,0.9971058,0.98206753
0.957,0.977846276,0.976360024,0.997079321,0.981865526
0.976256983,0.971104955,0.966481029,0.997036322,0.982086739
0.982466747,0.975357751,0.971322222,0.997012578,0.98205181
0.944444444,0.978825372,,0.996995045,0.981572394
1,0.966764589,,0.99693949,0.999185706
0.965770171,0.98134412,0.976476832,0.99693949,0.981924434
1,0.975408896,,0.99690526,0.99909182
0.993377483,0.984422894,0.98195385,0.99690526,0.987951944
1,0.986202604,0.987388053,0.996898637,0.999040377
0.968586387,0.989688813,,0.996898637,0.981694769
0.993150685,0.981335773,0.982672934,0.996867224,0.988938905
0.922413793,0.985935115,,0.996870578,0.981801703
0.958860759,0.965843777,0.976975035,0.996792992,0.981791484
0.956134094,0.967836767,0.968334325,0.996751853,0.981308541
0.989922411,0.966742711,,0.996707987,0.981733662
0.976296805,0.976674663,0.973215531,0.99669791,0.98134142
0.989716743,0.976531394,0.97454048,0.996674206,0.982094574
0.975391499,0.981015051,0.981443774,0.996663923,0.981588998
0.976166832,0.978746517,0.978594823,0.996639314,0.981316335
0.973859844,0.978286671,0.97743028,0.996615481,0.981154499
0.972081972,0.977383378,0.975746015,0.996589341,0.981715825
0.991943128,0.976416183,0.974010042,0.996561423,0.983335838
0.978169995,0.982057361,0.982023279,0.996553366,0.981105418
0.977082887,0.980320113,0.980228287,0.996531536,0.981250821
0.984460695,0.97949666,0.978763665,0.996508619,0.981120966
0.963721619,0.981416105,0.981252952,0.99649308,0.981173286
0.981868348,0.975937707,0.973408865,0.996456802,0.981115818
0.973791974,0.979079081,0.977087149,0.99643867,0.981048387
0.985170858,0.977790705,0.975576003,0.996412462,0.981295081
0.992977528,0.980719461,0.979712084,0.996397633,0.984208582
1,0.984393965,0.985534881,0.99639061,0.999059969
1,0.98844879,0.992118264,0.99639061,0.999052812
0.993181818,0.990666441,0.99580172,0.99639061,0.987139819
0.994397759,0.98992564,0.994576806,0.996383792,0.996815479
0.987903226,0.990319886,0.994483972,0.99637819,0.981416105
0.975438596,0.98861749,0.991474265,0.996366093,0.981457801
0.979183347,0.984101896,0.984108986,0.996341532,0.981297483
0.975050302,0.983213267,0.981761963,0.996320715,0.981467299
0.965060764,0.98125902,0.978563989,0.996295765,0.981270951
0.958091554,0.977022791,0.972079922,0.996260826,0.981276962
0.989569096,0.972547585,,0.996218918,0.981281644
0.995385451,0.980417466,0.976397473,0.996208487,0.996751922
0.986829672,0.985250988,0.985244962,0.996203872,0.981657175
0.969913151,0.984931985,0.985967411,0.996190702,0.981244116
0.96676514,0.979805473,0.978471518,0.996160615,0.980895727
0.969894223,0.976611158,0.972967858,0.99612738,0.980868324
0.979848866,0.975934309,0.971446298,0.996097274,0.980825831
0.989391796,0.978544508,0.975273056,0.996077123,0.980806906
0.981230448,0.982552453,0.981743301,0.996066515,0.981281563
0.967881112,0.981783582,0.981454812,0.996047745,0.980920184
0.980392157,0.977438852,0.975162984,0.996015627,0.980920087
0.97745098,0.979545189,0.977494276,0.995996019,0.980578643
0.987381703,0.979318173,0.977414371,0.99597347,0.980590067
1,0.98239316,0.981907165,0.995960851,0.998989825
1,0.98778849,0.990283745,0.995960851,0.998977652
1,0.990446746,0.994951289,0.995960851,0.998980136
0.978125,0.992063746,0.997390215,0.995960851,0.981141225
1,0.986012329,0.988335898,0.995938976,0.998978573
1,0.990697194,0.993694605,0.995938976,0.998913728
0.98603352,0.992623605,0.996594401,0.995938976,0.981198169
0.991507431,0.989200453,0.991735136,0.99592501,0.982390462
0.980806894,0.989697224,0.991611483,0.995916517,0.981061288
0.967489464,0.986421471,0.986630236,0.995897324,0.981259417
0.980939415,0.980689242,0.977586942,0.995864814,0.981362144
0.991766821,0.982326118,0.97912815,0.995845753,0.980934698
0.968335036,0.986105145,0.984912108,0.99583752,0.981042719
0.974110032,0.980171272,0.977303982,0.995805855,0.981365509
0.98019802,0.979514943,0.975774468,0.995779965,0.981295166
0.980030257,0.98088106,0.977736457,0.995760163,0.981155995
0.966203437,0.981243388,0.978724291,0.995740193,0.98101011
0.959662854,0.976920254,0.972973869,0.995706397,0.980651842
0.942936674,0.972771125,0.966745018,0.99566606,0.980348226
0.984635083,0.964765888,,0.995608996,0.9810128
0.967741935,0.975177231,0.966633802,0.995593631,0.980756762
0.981792717,0.973314388,0.967045723,0.995561373,0.980460113
0.947115385,0.977316889,,0.995543166,0.980519523
0.989247312,0.967786717,,0.995490282,0.98053909
1,0.977325822,,0.995479529,0.998889413
1,0.984431065,0.984213594,0.995479529,0.998883172
1,0.988072268,0.991637956,0.995479529,0.998918295
1,0.990289306,0.995628142,0.995479529,0.998861197
1,0.991773956,0.99769733,0.995479529,0.99887287
1,0.992836634,0.998778546,0.995479529,0.99895011
1,0.993374201,0.999350286,0.995479529,0.998909679
0.959623149,0.994259319,,0.995479529,0.980395079
0.973933649,0.981432998,0.988111327,0.995439152,0.980835754
0.987931034,0.980716108,0.981269219,0.995413085,0.980676425
0.988362427,0.984400764,0.984407245,0.995401017,0.980839863
0.983566146,0.985809182,0.986218095,0.995389379,0.980583721
0.978947368,0.9848983,0.984945522,0.995372945,0.980616591
0.977762335,0.983073863,0.981965269,0.995351893,0.980580568
0.996545769,0.981868472,0.980022432,0.995329655,0.998508231
0.981220657,0.9873908,0.987661859,0.995326201,0.980880809
1,0.984642988,0.984641281,0.995307421,0.998789839
1,0.989840401,0.991700637,0.995307421,0.998850415
0.961038961,0.992098469,,0.995307421,0.980662437
0.990680336,0.980770931,0.984225419,0.99526846,0.981705674
0.996715928,0.985591086,0.987124193,0.995259141,0.997710955
0.994011976,0.989139391,0.991419018,0.995255857,0.994567697
0.999077491,0.989888918,0.992572669,0.995249868,0.998846435
1,0.992097858,0.995506207,0.995248946,0.998784582
1,0.993550771,0.999000757,0.995248946,0.998738055
1,0.994430964,0.998660822,0.995248946,0.998809509
1,0.99504217,0.999270179,0.995248946,0.998791552
1,0.995499074,1,0.995248946,0.998781065
1,0.995857532,1,0.995248946,0.998767559
0.938271605,0.996148601,,0.995248946,0.981085682
1,0.97670912,0.988746305,0.995187217,0.998719802
1,0.987703497,0.993844616,0.995187217,0.998672827
0.995833333,0.991381111,0.996581399,0.995187217,0.995752662
0.978062157,0.991986985,0.996240691,0.995183051,0.9810823
0.994897959,0.987133622,0.988131516,0.995161113,0.993321733
0.950672646,0.990073275,,0.995156011,0.981437798
1,0.978030395,0.980181556,0.995106684,0.998774233
1,0.987097972,0.988880054,0.995106684,0.998694259
0.987394958,0.990611053,0.99366717,0.995106684,0.981218999
1,0.988877649,0.990938308,0.995094079,0.998739548
0.988795518,0.991938657,0.994821279,0.995094079,0.981585665
1,0.990210143,0.992216655,0.995082874,0.998732251
1,0.992804636,0.995539896,0.995082874,0.998688623
0.976782753,0.994069767,0.997452603,0.995082874,0.981508284
0.97037037,0.988182712,0.988633724,0.995059657,0.98148193
0.984651712,0.983633686,0.980643716,0.995030027,0.98159236
0.942457232,0.985309871,,0.995014679,0.981521588
0.982867448,0.973388931,0.971554365,0.994957136,0.981483601
0.982300885,0.979500789,0.976483967,0.994940004,0.981667199
1,0.981392975,0.978920327,0.994922305,0.99866584
1,0.98731718,0.987900874,0.994922305,0.998627374
1,0.990262535,0.993219729,0.994922305,0.998632855
1,0.992056263,0.996238433,0.994922305,0.998664645
0.948253558,0.993233167,,0.994922305,0.981523856
0.948849105,0.97936837,,0.994870558,0.981387515
1,0.9724168,0.976184061,0.994819407,0.998702197
0.987455197,0.983670773,0.986558546,0.994819407,0.982073612
0.965909091,0.984641361,0.986906918,0.994806862,0.981282656
0.940032415,0.979356288,,0.994772771,0.981908685
0.974257426,0.969229493,0.967187069,0.994712804,0.981291354
0.990915973,0.974104133,0.970244981,0.994687061,0.98190472
0.942115768,0.980410111,,0.994677977,0.981019891
0.949907236,0.969673994,0.968519134,0.994620093,0.980897007
0.964757709,0.966542186,0.960569374,0.99457,0.980859356
0.931147541,0.968895397,,0.994534758,0.980484242
0.942028986,0.959436269,0.9513606,0.994465905,0.980263886
0.958015267,0.957828879,0.947127577,0.994407934,0.980385025
0.984455959,0.961502146,,0.99436595,0.98033694
0.973568282,0.970802067,0.962696866,0.994350406,0.980401229
1,0.971729031,,0.994323974,0.998486387
1,0.980624272,0.979025103,0.994323974,0.998569874
0.99122807,0.985158167,0.988963079,0.994323974,0.980456819
1,0.98515468,0.990021643,0.994315202,0.99851359
1,0.988522174,0.994699924,0.994315202,0.998489669
0.939252336,0.990411993,,0.994315202,0.979988268
1,0.972924398,0.983410108,0.994254455,0.998379355
0.992424242,0.983637819,0.991840076,0.994254455,0.980238869
0.983002833,0.985539653,0.992085449,0.994246879,0.980557591
1,0.983964063,0.987956072,0.994229882,0.998456498
1,0.988454921,0.993362268,0.994229881,0.998468918
1,0.990477643,0.996349873,0.994229882,0.998364266
0.995110024,0.992030698,0.997997099,0.994229882,0.988857015
0.932628798,0.991387177,,0.994224992,0.980577133
0.949874687,0.973090482,,0.99415762,0.980639795
0.990326481,0.968253599,0.972498701,0.994107495,0.981055718
0.969208211,0.978791608,0.98076541,0.994097821,0.980822135
0.983273596,0.976276064,0.975507272,0.994067029,0.980467632
0.952631579,0.979404196,,0.994050303,0.980488863
0.964757709,0.971787218,0.967102817,0.994002935,0.980213487
0.981353591,0.971788011,0.965959044,0.993967692,0.98011049
0.961894954,0.976275809,0.974185251,0.993949046,0.98027342
0.996621622,0.972477315,,0.993910941,0.994397999
0.977977978,0.980698879,0.979536031,0.993907563,0.980427879
0.97188755,0.979363458,0.978798088,0.993885541,0.980192135
0.970952381,0.977262358,0.975714388,0.993857428,0.980383857
0.995833333,0.976061204,0.973574031,0.993828381,0.987564612
1,0.982566675,0.983233634,0.993824214,0.998377851
1,0.986850999,0.99348121,0.993824214,0.998427651
1,0.98930338,0.994883807,0.993824214,0.998422226
1,0.990645986,0.997196323,0.993824214,0.99840142
1,0.992057826,0.998458308,0.993824214,0.99836418
1,0.992915248,0.99994216,0.993824214,0.998481963
1,0.993583992,0.999529231,0.993824214,0.998344726
0.964824121,0.994121729,,0.993824214,0.980090228
0.981491868,0.984200841,0.987956719,0.993789038,0.980655252
0.981772991,0.984450688,0.984974306,0.99377053,0.980287149
0.984962406,0.984270177,0.983479973,0.993752303,0.98032323
0.989335771,0.984892466,0.984116008,0.993737265,0.980361423
0.989693252,0.986348981,0.986439026,0.993726601,0.980488386
0.985514363,0.98712353,0.987877923,0.993716294,0.980174917
0.93902439,0.986354524,,0.993701809,0.980492104
0.977698483,0.972262452,0.974851162,0.993640833,0.980569733
0.967032967,0.977114445,0.976097826,0.993618532,0.980133523
1,0.975347046,,0.993585564,0.998290476
1,0.984082262,0.985928053,0.993585564,0.998341521
1,0.988142012,0.991054488,0.993585564,0.998374071
1,0.990356201,0.995150512,0.993585565,0.998399758
1,0.991862966,0.99737212,0.993585565,0.998339138
1,0.992920292,0.998570941,0.993585564,0.998287236
1,0.993702672,0.999219712,0.993585564,0.998316783
1,0.994305466,0.999572507,0.993585564,0.998323153
1,0.99478485,0.999764356,0.993585564,0.998288578
1,0.995067321,0.999868791,0.993585564,0.998300514
1,0.995501743,0.999925783,0.993585564,0.998283196
1,0.995777865,0.999956993,0.993585564,0.998341442
1,0.99601532,0.999973692,0.993585564,0.998244571
1,0.996222078,0.999983026,0.993585564,0.998406365
1,0.996328856,0.999991238,0.993585564,0.998281862
1,0.996565652,0.999990771,0.993585564,0.99833198
1,0.99663335,0.9999923,0.993585564,0.998356981
1,0.996840858,0.999993104,0.993585564,0.998328155
1,0.996959283,0.999993563,0.993585564,0.998332358
1,0.997067337,0.999993812,0.993585564,0.99827956
1,0.997166461,0.999993959,0.993585564,0.998300145
1,0.997257768,0.99999404,0.993585564,0.998284515
1,0.997342286,0.999994097,0.993585564,0.998334931
1,0.997348353,0.999994131,0.993585564,0.998296076
1,0.997493712,0.999994164,0.993585564,0.998330905
1,0.99756198,0.999994167,0.993585564,0.998321339
1,0.997625945,0.999994134,0.993585564,0.998356893
1,0.99768605,0.999994111,0.993585564,0.998374948
1,0.997742657,0.999994213,0.993585564,0.998300512
1,0.997796087,0.999994194,0.993585564,0.99835722
1,0.997792121,0.999994257,0.993585564,0.998342921
1,0.997894506,0.999994278,0.993585564,0.998321373
1,0.997939968,0.999994152,0.993585564,0.998304815
1,0.997983195,0.999994343,0.993585564,0.998315479
1,0.998024364,0.999994036,0.993585564,0.998221727
1,0.998063637,0.999994326,0.993585564,0.998291294
1,0.998101133,0.999994307,0.993585564,0.998282773
1,0.998136997,0.999994299,0.993585564,0.998304316
1,0.998171336,0.999994325,0.993585564,0.99832979
1,0.998204254,0.999994394,0.993585564,0.998336682
1,0.998192491,0.999994349,0.993585564,0.998406866
1,0.998266189,0.999994343,0.993585564,0.998284565
1,0.998295374,0.999994407,0.993585564,0.998312022
1,0.998323458,0.999994359,0.993585564,0.998295199
1,0.998350516,0.999994356,0.993585564,0.998288557
1,0.998376603,0.999994406,0.993585564,0.998253103
1,0.998401775,0.99999441,0.993585564,0.998232937
1,0.998426083,0.999994441,0.993585564,0.998325729
1,0.998449572,0.999994451,0.993585564,0.998345977
1,0.998472287,0.999994442,0.993585564,0.998302625
1,0.99849427,0.999994461,0.993585564,0.998375164
1,0.9984807,0.99999446,0.993585564,0.998332632
1,0.998536181,0.999994478,0.993585564,0.998344713
1,0.998556179,0.999994517,0.993585564,0.998342665
1,0.998575572,0.999994464,0.993585564,0.998281353
1,0.998594405,0.999994522,0.993585564,0.998304001
1,0.998612688,0.999994513,0.993585565,0.998290442
1,0.998630452,0.999994531,0.993585565,0.998291935
1,0.99864772,0.999994537,0.993585564,0.998361431
1,0.998664513,0.999994565,0.993585564,0.99832742
1,0.998680852,0.999994575,0.993585564,0.998316968
1,0.998696757,0.999994572,0.993585564,0.998354302
1,0.998712245,0.999994592,0.993585564,0.998371427
1,0.998727334,0.999994506,0.993585564,0.998357162
1,0.998742038,0.999995436,0.993585565,0.998303297
1,0.998756378,0.999994057,0.993585565,0.998283618
1,0.99874583,0.99999471,0.993585564,0.998277403
1,0.998784006,0.999994639,0.993585564,0.998334126
1,0.998797323,0.999994649,0.993585564,0.998241914
1,0.998810326,1,0.993585564,0.998278773
1,0.998823026,0.999994683,0.993585564,0.998285562
1,0.998835433,0.999994721,0.993585564,0.998273402
1,0.998830207,0.999994908,0.993585564,0.9983086
1,0.998859412,0.999994689,0.993585564,0.998366031
1,0.998871004,0.999994702,0.993585564,0.998341161
1,0.998882343,0.999994711,0.993585564,0.998317763
1,0.998893437,0.999994735,0.993585564,0.998382564
1,0.998904295,0.999994718,0.993585564,0.998331069
1,0.998914924,0.99999472,0.993585564,0.998302137
1,0.998925332,0.999994752,0.993585564,0.99831527
1,0.998935526,0.999994766,0.993585564,0.998348569
1,0.998945513,0.999601171,0.993585564,0.998310664
1,0.9989553,0.999994787,0.993585564,0.998325107
1,0.998964892,0.9999948,0.993585564,0.998309836
1,0.998974296,0.99999481,0.993585564,0.998340746
1,0.998983517,0.999994832,0.993585564,0.998377664
1,0.998992561,0.999994813,0.993585564,0.998383859
1,0.999001433,0.999994827,0.993585564,0.99835976
1,0.999010139,0.999994939,0.993585564,0.998297914
1,0.999018686,0.999994846,0.993585564,0.998326432
1,0.999027068,0.999994845,0.993585565,0.998295135
1,0.999035301,0.999994921,0.993585565,0.998259586
1,0.999043386,0.99999487,0.993585564,0.998341824
1,0.999051326,0.999994879,0.993585564,0.998292346
1,0.999059125,0.999994985,0.993585564,0.998302302
1,0.999066788,0.999994958,0.993585564,0.998326849
1,0.999074318,0.999995199,0.993585564,0.99834845
1,0.999081719,0.999994734,0.993585564,0.998375009
1,0.999088992,0.999994924,0.993585565,0.998330143
1,0.999096144,0.999994933,0.993585565,0.998266373
1,0.999103177,0.999994942,0.993585565,0.998301812
1,0.999110093,0.999994951,0.993585565,0.998259106
1,0.999116895,0.99999496,0.993585565,0.998303903
1,0.999123587,0.999995023,0.993585565,0.998302683
1,0.999130169,0.99999495,0.993585565,0.998297021
