,timestamp,true value,ses,arima,svr,nn,rf,gpr,prophet,silverkite,adarel
1804,3/29/17 12:00,0.991556035,0.946363739,0.949745903,0.97438023,0.969268209,0.95713224,0.916566971,0.964445628,0.966104296,0.946703351
1805,3/29/17 13:00,0.973651335,0.991556034,0.949759927,0.972899657,0.92870718,0.956944913,0.989303723,0.957818521,0.965510576,0.981944105
1806,3/29/17 14:00,0.923623466,0.973651335,0.949754491,0.974677029,0.979178407,0.956794053,0.977310815,0.952522249,0.960614546,0.975427248
1807,3/29/17 15:00,0.987688754,0.923623467,0.949687103,0.972274661,0.912513997,0.956362711,0.889040629,0.948770139,0.95871191,0.934790996
1808,3/29/17 16:00,0.902056268,0.987688753,0.949689779,0.972650646,0.926765049,0.956127691,0.951618783,0.946104892,0.958028022,0.976050075
1809,3/29/17 17:00,0.919509947,0.902056269,0.949614363,0.972349549,0.919634311,0.955736287,0.857320949,0.944818371,0.960668075,0.925046793
1810,3/29/17 18:00,0.910732669,0.919509946,0.949542952,0.973439709,0.950129994,0.957175043,0.865266409,0.948024821,0.958082565,0.920754853
1811,3/29/17 19:00,0.950339454,0.91073267,0.949464322,0.972589324,0.929273681,0.956219169,0.876561527,0.956476004,0.960958273,0.912997823
1812,3/29/17 20:00,0.922920037,0.950339453,0.949432002,0.972735972,0.936017104,0.956236632,0.947673025,0.966908204,0.96244434,0.941864654
1813,3/29/17 21:00,0.932552521,0.922920038,0.949364714,0.972320919,0.929621503,0.95614749,0.926518347,0.973836887,0.964021749,0.927246546
1814,3/29/17 22:00,0.92332067,0.932552521,0.949307269,0.972689928,0.94039932,0.956576477,0.919673451,0.971972608,0.962897012,0.931332236
1815,3/29/17 23:00,0.936463841,0.92332067,0.949288639,0.973369444,0.958368943,0.956680346,0.894925443,0.960331682,0.961041621,0.925166033
1816,3/30/17 0:00,0.960462185,0.936463841,0.949277366,0.97295063,0.948084954,0.956429664,0.902650565,0.944683523,0.95234239,0.93387825
1817,3/30/17 1:00,0.945703723,0.960462185,0.949323412,0.973741802,0.971159731,0.9565813,0.939762249,0.929381145,0.948954406,0.954400493
1818,3/30/17 2:00,0.973586241,0.945703723,0.949326788,0.971329748,0.896934609,0.956504416,0.928368117,0.919196222,0.945865739,0.947689557
1819,3/30/17 3:00,0.882787374,0.973586241,0.949361469,0.973845656,0.969921189,0.956841619,0.959580352,0.908514462,0.942071337,0.967662752
1820,3/30/17 4:00,0.971860964,0.882787375,0.949283338,0.973908179,0.965808789,0.956482774,0.839234471,0.903447634,0.941106575,0.922960833
1821,3/30/17 5:00,0.969669645,0.971860963,0.949296169,0.973781818,0.961983187,0.95654913,0.934858531,0.902494955,0.940683643,0.960280033
1822,3/30/17 6:00,0.965170217,0.969669645,0.949306458,0.973737124,0.960921317,0.95660968,0.969338654,0.909862078,0.941404827,0.967446754
1823,3/30/17 7:00,0.96357623,0.965170217,0.94930789,0.974497468,0.982421056,0.956706536,0.963426306,0.925279988,0.944219192,0.965710533
1824,3/30/17 8:00,0.990657814,0.96357623,0.9493038,0.973316689,0.948935412,0.956723747,0.945875092,0.947397368,0.95175679,0.964083729
1825,3/30/17 9:00,0.948597556,0.990657813,0.94931912,0.974065492,0.973648288,0.956532426,0.969330856,0.96808872,0.960790703,0.984348164
1826,3/30/17 10:00,0.979623912,0.948597557,0.949283162,0.974087149,0.973224189,0.95664709,0.912655268,0.978954373,0.961290087,0.957101323
1827,3/30/17 11:00,0.976049722,0.979623912,0.949308726,0.974139947,0.972518277,0.956479044,0.940983787,0.980273927,0.962316356,0.974247641
1828,3/30/17 12:00,0.977926437,0.976049722,0.949300933,0.974320805,0.978070503,0.956368893,0.952107552,0.974495381,0.962686527,0.975615745
1829,3/30/17 13:00,0.984374551,0.977926437,0.949293442,0.973838557,0.961748366,0.956406585,0.960256277,0.966731561,0.962224599,0.977374032
1830,3/30/17 14:00,0.964524492,0.984374551,0.949304464,0.972277321,0.918557903,0.956208378,0.969972479,0.960598358,0.957474337,0.982699539
1831,3/30/17 15:00,0.911551898,0.964524492,0.949283097,0.971039582,0.887218394,0.955686559,0.94080484,0.955534654,0.955780493,0.968872226
1832,3/30/17 16:00,0.871789942,0.911551898,0.949204478,0.972046812,0.91630715,0.954896511,0.858190712,0.951106053,0.955686712,0.924964208
1833,3/30/17 17:00,0.907902158,0.871789943,0.949132938,0.972012375,0.928901272,0.956106419,0.794482246,0.94939872,0.958903488,0.912642491
1834,3/30/17 18:00,0.924686648,0.907902158,0.949052325,0.971290191,0.911627941,0.956175594,0.857637339,0.951241963,0.956706477,0.909656237
1835,3/30/17 19:00,0.899269906,0.924686647,0.94900514,0.971724212,0.925296984,0.956212314,0.92449775,0.957724898,0.95964489,0.921218427
1836,3/30/17 20:00,0.918225908,0.899269906,0.94891399,0.970994968,0.907229961,0.956099925,0.908191064,0.966188433,0.961115066,0.911412635
1837,3/30/17 21:00,0.894767447,0.918225908,0.948843777,0.970361751,0.89255757,0.955976562,0.9157011,0.971004834,0.963099691,0.916648538
1838,3/30/17 22:00,0.873703895,0.894767447,0.948750186,0.970511407,0.901107018,0.955651672,0.871413744,0.966882887,0.961867044,0.910060959
1839,3/30/17 23:00,0.888925881,0.873703895,0.948637303,0.972617796,0.961959405,0.955617377,0.823022504,0.954190879,0.961534292,0.908334672
1840,3/31/17 0:00,0.965053916,0.888925881,0.948532489,0.97269094,0.964633162,0.955459535,0.839333347,0.937653149,0.95061869,0.907724022
1841,3/31/17 1:00,0.968320112,0.965053915,0.948514592,0.971894109,0.946279653,0.955371475,0.962769218,0.921664153,0.946032954,0.951802824
1842,3/31/17 2:00,0.940874161,0.968320112,0.948489672,0.972498453,0.962063315,0.955352263,0.997408306,0.908764573,0.942006301,0.964556953
1843,3/31/17 3:00,0.965141977,0.940874161,0.948439108,0.968867661,0.861458466,0.955447401,0.942823613,0.898896379,0.938983668,0.946327802
1844,3/31/17 4:00,0.840481654,0.965141976,0.948416478,0.972210682,0.957243365,0.955396423,0.938967634,0.893365025,0.937218083,0.960792751
1845,3/31/17 5:00,0.959405469,0.840481655,0.948267442,0.972814203,0.974607494,0.955454926,0.760669034,0.893147525,0.936683689,0.919698063
1846,3/31/17 6:00,0.981124913,0.959405467,0.948234857,0.971936386,0.950333787,0.955645293,0.893767277,0.899015413,0.936938194,0.95003383
1847,3/31/17 7:00,0.950662904,0.981124912,0.948223947,0.972834716,0.976134607,0.955862775,0.989565873,0.912691088,0.94103372,0.973824131
1848,3/31/17 8:00,0.983205094,0.950662904,0.948181947,0.96839943,0.851928715,0.955085539,0.969165066,0.931554085,0.95143514,0.956139393
1849,3/31/17 9:00,0.828808419,0.983205093,0.948173277,0.972278759,0.972159456,0.955432797,0.987148968,0.951030807,0.960825011,0.976766351
1850,3/31/17 10:00,0.979825956,0.828808421,0.948009853,0.971630321,0.958101262,0.955416621,0.764785013,0.963087606,0.962217817,0.92376445
1851,3/31/17 11:00,0.957385587,0.979825953,0.947997703,0.97150021,0.956362439,0.955163631,0.915304267,0.96485716,0.963115691,0.965986383
1852,3/31/17 12:00,0.955255452,0.957385587,0.947964719,0.972256716,0.973625437,0.955106501,0.95094602,0.95881444,0.96276521,0.959525213
1853,3/31/17 13:00,0.98215061,0.955255452,0.947928671,0.970225063,0.919360349,0.955225854,0.954532551,0.95161571,0.962196457,0.956321787
1854,3/31/17 14:00,0.910596862,0.982150609,0.9479251,0.971748375,0.963480223,0.954987168,0.981083927,0.946479881,0.957584975,0.975684537
1855,3/31/17 15:00,0.967547079,0.910596863,0.947848946,0.970973485,0.944125071,0.954903747,0.879290837,0.942703894,0.955427539,0.927100479
1856,3/31/17 16:00,0.940501111,0.967547078,0.9478258,0.972130253,0.972504472,0.954788672,0.928828765,0.939837972,0.954601281,0.957274781
1857,3/31/17 17:00,0.981147751,0.940501111,0.94783645,0.972211183,0.974185614,0.954808422,0.928777664,0.937286515,0.957286156,0.944751601
1858,3/31/17 18:00,0.983972649,0.981147751,0.947827613,0.972205551,0.976699663,0.955051115,0.9300099,0.941001488,0.955417626,0.971969321
1859,3/31/17 19:00,0.983465675,0.983972649,0.947855539,0.970899551,0.939957999,0.954984465,0.945311415,0.950155833,0.958624219,0.980968497
1860,3/31/17 20:00,0.937620005,0.983465675,0.947845205,0.969262391,0.894436411,0.954849496,0.975607616,0.960607931,0.959862975,0.982834546
1861,3/31/17 21:00,0.880396708,0.937620006,0.947788291,0.969288008,0.894870118,0.954781597,0.900652859,0.967913305,0.961230263,0.948997018
1862,3/31/17 22:00,0.881556055,0.880396709,0.947677822,0.971771692,0.965129788,0.954792942,0.803847395,0.96587575,0.959836596,0.916956948
1863,3/31/17 23:00,0.970670016,0.881556055,0.947569156,0.970916825,0.941182149,0.954955576,0.803062497,0.954937251,0.958145325,0.908811554
1864,4/1/17 0:00,0.940743524,0.970670015,0.947547119,0.972203175,0.978772539,0.954730677,0.957904473,0.940366423,0.947552809,0.955219334
1865,4/1/17 1:00,0.986598752,0.940743524,0.947509232,0.972085587,0.974732728,0.954472597,0.971665573,0.924309102,0.940792005,0.944364516
1866,4/1/17 2:00,0.982535146,0.986598752,0.947504361,0.971058324,0.947344273,0.954541517,1.015234065,0.913467149,0.935351135,0.976004589
1867,4/1/17 3:00,0.945725196,0.982535146,0.947521601,0.970278907,0.927255515,0.954498262,0.991070137,0.907167917,0.934641657,0.980911654
1868,4/1/17 4:00,0.918953267,0.945725196,0.947488281,0.971173308,0.951489267,0.954388968,0.904890427,0.903457577,0.93583863,0.954557585
1869,4/1/17 5:00,0.952508834,0.918953267,0.947429303,0.971943329,0.981493909,0.954574128,0.929368357,0.903626638,0.937934103,0.927808077
1870,4/1/17 6:00,0.98987305,0.952508834,0.947406283,0.971321458,0.965523329,0.954790801,0.929573888,0.910884965,0.93727148,0.946323757
1871,4/1/17 7:00,0.968048926,0.989873049,0.94741421,0.969520678,0.915839811,0.954695181,0.931109963,0.927745041,0.938107587,0.978995448
1872,4/1/17 8:00,0.905711755,0.968048926,0.947397392,0.971949568,0.9827392,0.954674856,0.931809462,0.949766405,0.953702864,0.970782848
1873,4/1/17 9:00,0.991692034,0.905711756,0.947319981,0.9718285,0.978534394,0.95487582,0.945280331,0.971572835,0.960973032,0.922039295
1874,4/1/17 10:00,0.987535986,0.991692033,0.947323017,0.9718328,0.977812335,0.954720811,0.931803733,0.985207953,0.96042542,0.973716945
1875,4/1/17 11:00,0.987683649,0.987535987,0.94731934,0.971615635,0.972620732,0.954580351,0.933165071,0.986303986,0.963071455,0.983937333
1876,4/1/17 12:00,0.980039836,0.987683649,0.94731904,0.970940701,0.954607413,0.95444073,0.975082152,0.981012783,0.964511725,0.986683187
1877,4/1/17 13:00,0.955600841,0.980039836,0.947349145,0.971445526,0.968427758,0.954402105,0.948757711,0.973770691,0.964590609,0.981785834
1878,4/1/17 14:00,0.973392642,0.955600841,0.947379797,0.971613039,0.97115299,0.954536104,0.905492862,0.966805908,0.959582665,0.962481227
1879,4/1/17 15:00,0.978429203,0.973392642,0.94742975,0.969914213,0.921208529,0.954347389,0.92641143,0.962745042,0.957419586,0.970524216
1880,4/1/17 16:00,0.908090142,0.978429203,0.947486757,0.960378019,0.653692045,0.52734234,0.953894091,0.958998058,0.956910598,0.976347965
1881,4/1/17 17:00,0.569994216,0.908090143,0.947479972,0.969567794,0.907027591,0.953558024,0.874613062,0.955760199,0.960241906,0.926288836
1882,4/1/17 18:00,0.895765308,0.569994221,0.947123644,0.969262041,0.897210391,0.953082121,0.924020024,0.95821717,0.957668227,0.911219701
1883,4/1/17 19:00,0.885553367,0.895765304,0.94705686,0.968757938,0.893542374,0.953521035,0.92242179,0.965278991,0.961341711,0.90706832
1884,4/1/17 20:00,0.878435255,0.885553367,0.946952156,0.957857804,0.588273047,0.596044001,0.920344811,0.974305293,0.963423115,0.905793336
1885,4/1/17 21:00,0.500234724,0.878435255,0.946841034,0.968835628,0.896562444,0.952501074,0.918059353,0.978759356,0.965659192,0.905252224
1886,4/1/17 22:00,0.883167181,0.500234729,0.946358162,0.968977149,0.902739563,0.9523042,0.902162345,0.973227359,0.965740669,0.904901853
1887,4/1/17 23:00,0.890330879,0.87888895,0.946252188,0.960513348,0.679771528,0.639414247,0.80472695,0.958834642,0.964182046,0.904598723
1888,4/2/17 0:00,0.603416407,0.890230772,0.946150655,0.968039562,0.878847183,0.950757774,0.918522825,0.938512691,0.951497755,0.904307733
1889,4/2/17 1:00,0.859968087,0.606590045,0.945788409,0.970176223,0.935492053,0.95231012,0.595775968,0.920995368,0.947166492,0.904029847
1890,4/2/17 2:00,0.933805166,0.849923616,0.94565631,0.970658393,0.945238919,0.952459999,0.788435358,0.906385647,0.941400179,0.90374819
1891,4/2/17 3:00,0.943273777,0.931098295,0.945600744,0.971710262,0.976739833,0.952322727,0.96127918,0.895758526,0.937437807,0.925854281
1892,4/2/17 4:00,0.986491854,0.942877697,0.94555655,0.971677803,0.975119183,0.952345099,1.009690559,0.887295096,0.935455116,0.938642868
1893,4/2/17 5:00,0.985531716,0.985050327,0.945556817,0.970984681,0.952246705,0.952839515,1.032876624,0.88407281,0.936117337,0.973875995
1894,4/2/17 6:00,0.954154454,0.985517187,0.945601673,0.971475773,0.963406787,0.952732982,0.993804948,0.889312564,0.935684447,0.982579143
1895,4/2/17 7:00,0.970510128,0.955193586,0.945654493,0.971304277,0.960254575,0.953077678,0.909091698,0.903419155,0.938290941,0.961654368
1896,4/2/17 8:00,0.964762454,0.969999614,0.945679878,0.970196199,0.937751879,0.95287846,0.892824686,0.923371251,0.949271796,0.968158578
1897,4/2/17 9:00,0.936053559,0.964937234,0.945656679,0.970072847,0.934812879,0.951434677,0.895039441,0.943289423,0.956754542,0.965665364
1898,4/2/17 10:00,0.932469288,0.937015952,0.945603545,0.971040967,0.970052288,0.953063034,0.882863157,0.954301207,0.954228858,0.943921859
1899,4/2/17 11:00,0.977023533,0.932620488,0.945546455,0.97120475,0.973691232,0.952669171,0.922987135,0.953107579,0.953533148,0.935498845
1900,4/2/17 12:00,0.982646216,0.975542013,0.945534548,0.956507157,0.595883723,0.691704766,0.938490065,0.945430571,0.954166859,0.965976021
1901,4/2/17 13:00,0.486698353,0.982410219,0.945528108,0.971152635,0.972058061,0.952234908,0.900516847,0.936100818,0.951819443,0.978234046
1902,4/2/17 14:00,0.981821411,0.504043245,0.945029259,0.971136992,0.971888383,0.951541858,0.884810522,0.928224362,0.942365923,0.923545317
1903,4/2/17 15:00,0.982060615,0.92906575,0.94502987,0.969669041,0.935410143,0.950813982,0.807539781,0.922260652,0.935132802,0.965813483
1904,4/2/17 16:00,0.931612575,0.976292491,0.945023536,0.9696401,0.935326708,0.95076235,1.004003969,0.917717512,0.931806281,0.977597908
1905,4/2/17 17:00,0.932109078,0.936773885,0.944967746,0.970034198,0.946933122,0.951555612,1.011305623,0.915047214,0.934398598,0.944391667
1906,4/2/17 18:00,0.946684215,0.932649072,0.944910081,0.970104193,0.948684504,0.951813571,0.976742389,0.915424674,0.937632342,0.935494153
1907,4/2/17 19:00,0.95010387,0.945058198,0.944867877,0.970687993,0.965246397,0.951327675,0.944339114,0.922404439,0.945452109,0.943583317
1908,4/2/17 20:00,0.972451424,0.949519457,0.944823179,0.970938137,0.971332698,0.9517816,0.913127467,0.932144559,0.946378877,0.948295065
1909,4/2/17 21:00,0.981096107,0.969796225,0.944802182,0.969537546,0.936101466,0.951928782,0.917858962,0.937752974,0.948861471,0.965761833
1910,4/2/17 22:00,0.93302405,0.97978896,0.944793921,0.971099561,0.975420868,0.951594192,0.931749083,0.933448203,0.94853352,0.976855735
1911,4/2/17 23:00,0.987022143,0.93844458,0.944741977,0.971100579,0.975482121,0.951578668,0.890104595,0.921464818,0.947147189,0.945215415
1912,4/3/17 0:00,0.987163739,0.981358637,0.944744872,0.971072297,0.974949447,0.951495901,0.943651504,0.906247285,0.939340221,0.975286755
1913,4/3/17 1:00,0.98618517,0.986487315,0.944741698,0.971081922,0.975461022,0.950919741,0.974765289,0.891366113,0.93930615,0.983824802
1914,4/3/17 2:00,0.98652263,0.986220397,0.944742283,0.97119467,0.9780523,0.951200284,0.984404935,0.881864206,0.93561125,0.985521248
1915,4/3/17 3:00,0.990399197,0.986487392,0.944744056,0.969853244,0.944884083,0.951278846,0.980446528,0.873633894,0.929361238,0.986240962
1916,4/3/17 4:00,0.944262544,0.98994314,0.944748736,0.971132752,0.977510175,0.951806939,0.973325399,0.868705989,0.928174564,0.989230613
1917,4/3/17 5:00,0.989137892,0.949591039,0.944705499,0.969857358,0.945602591,0.951503942,0.911027453,0.869075812,0.928537877,0.956911124
1918,4/3/17 6:00,0.945263151,0.984503677,0.944711072,0.970819101,0.972100787,0.95162304,0.936264344,0.87953034,0.930709506,0.980017115
1919,4/3/17 7:00,0.98124405,0.949880988,0.944670501,0.97069385,0.968171506,0.951813282,0.903941338,0.90093066,0.936162983,0.955177225
1920,4/3/17 8:00,0.976980011,0.97754144,0.944666283,0.96877644,0.91995731,0.950450263,0.938232162,0.926459401,0.947008681,0.973775042
1921,4/3/17 9:00,0.910541909,0.977046306,0.944658841,0.968991379,0.934885147,0.950736637,0.954848525,0.952648012,0.952930479,0.976060571
1922,4/3/17 10:00,0.931265153,0.918399879,0.944584228,0.967469591,0.901551463,0.950646588,0.888764492,0.96838401,0.95276373,0.929374932
1923,4/3/17 11:00,0.884531898,0.929743063,0.944529137,0.967495014,0.90087939,0.950407567,0.888413313,0.972548077,0.953727808,0.930748273
1924,4/3/17 12:00,0.885904424,0.889866606,0.944424484,0.968724884,0.932830287,0.951049027,0.844764168,0.967945431,0.955040445,0.910528332
1925,4/3/17 13:00,0.92868931,0.886374862,0.944385603,0.969273531,0.946802326,0.950788154,0.838442702,0.963525234,0.955453086,0.90465296
1926,4/3/17 14:00,0.947678952,0.923680144,0.944369491,0.970222249,0.973383889,0.950785772,0.89527012,0.961476776,0.952316301,0.921801469
1927,4/3/17 15:00,0.984731334,0.94484766,0.944327502,0.9703001,0.975872631,0.951192535,0.943760054,0.95882133,0.951473218,0.940288637
1928,4/3/17 16:00,0.987493322,0.980040025,0.944325154,0.968997546,0.94292721,0.95110307,0.99624269,0.958332527,0.951593276,0.972198614
1929,4/3/17 17:00,0.942410003,0.986617714,0.944329503,0.968528144,0.93279758,0.950809022,1.002070404,0.959064209,0.954110819,0.983215285
1930,4/3/17 18:00,0.92846829,0.947614599,0.944289435,0.968407508,0.932517616,0.950977674,0.932261605,0.962662199,0.952562143,0.953957707
1931,4/3/17 19:00,0.926321877,0.930715709,0.944227169,0.967677108,0.912940547,0.950605138,0.876520819,0.973568821,0.955163663,0.93561792
1932,4/3/17 20:00,0.901837196,0.926837659,0.944163558,0.967891018,0.920474832,0.950603328,0.856769677,0.984983009,0.957041287,0.928935755
1933,4/3/17 21:00,0.911096772,0.904771392,0.944073349,0.968102068,0.924033553,0.950546592,0.837296095,0.993393435,0.958894117,0.909442959
1934,4/3/17 22:00,0.916835668,0.910354207,0.943994391,0.968273221,0.932545562,0.950519104,0.859304404,0.990632675,0.959705055,0.9106363
1935,4/3/17 23:00,0.928458965,0.91607467,0.943928601,0.968393959,0.937639941,0.950236817,0.89165463,0.978080322,0.956770185,0.915091916
1936,4/4/17 0:00,0.935489825,0.927005263,0.943874454,0.968314236,0.936203555,0.950362669,0.924599659,0.964451458,0.947784087,0.924706
1937,4/4/17 1:00,0.933361282,0.934494302,0.943829277,0.969223766,0.959082586,0.950653126,0.94136502,0.949192236,0.947185755,0.932473848
1938,4/4/17 2:00,0.96541837,0.933494232,0.943774671,0.969429101,0.966500675,0.950677361,0.933431234,0.93835413,0.94403924,0.933112949
1939,4/4/17 3:00,0.974195118,0.961672284,0.943752376,0.969106336,0.957819183,0.950294936,0.952084289,0.929148027,0.941847914,0.956385359
1940,4/4/17 4:00,0.963070578,0.972727864,0.943739603,0.968662984,0.947921861,0.950319537,0.956907308,0.923495244,0.939453887,0.969247962
1941,4/4/17 5:00,0.949467527,0.964202871,0.943713935,0.968334219,0.938300526,0.950510363,0.935582929,0.921537196,0.938367342,0.964790304
1942,4/4/17 6:00,0.938641126,0.951194781,0.943674944,0.968488121,0.945956062,0.950498584,0.906994572,0.930261778,0.938365516,0.953739326
1943,4/4/17 7:00,0.946867218,0.940111717,0.943628445,0.958014485,0.679113004,0.715898146,0.887255366,0.949438502,0.942340481,0.942841835
1944,4/4/17 8:00,0.584761057,0.946075645,0.943589036,0.959669602,0.72774498,0.7434106,0.899055095,0.974796009,0.954785395,0.945746629
1945,4/4/17 9:00,0.644028241,0.627326739,0.943188052,0.960749286,0.756730061,0.744248727,0.516341381,0.99628876,0.962428496,0.913471865
1946,4/4/17 10:00,0.687340372,0.642111256,0.942842366,0.964397375,0.850822793,0.949378516,0.466823282,1,0.961360952,0.904251335
1947,4/4/17 11:00,0.820089025,0.68190352,0.942540429,0.966048194,0.896690172,0.948970298,0.567922571,1,0.961541588,0.901512631
1948,4/4/17 12:00,0.879276051,0.803758242,0.942376135,0.965734254,0.898111408,0.948738037,0.816721209,0.997127326,0.961914765,0.900557647
1949,4/4/17 13:00,0.879008632,0.870672915,0.942265087,0.967107844,0.931359823,0.949198466,0.9913528,0.989560522,0.963117798,0.900089519
1950,4/4/17 14:00,0.927283592,0.878057341,0.942154006,0.967771143,0.955591233,0.948925885,1.012503653,0.983408555,0.956329607,0.899758463
1951,4/4/17 15:00,0.960435824,0.921664278,0.94209123,0.966044642,0.910804798,0.948785986,1.005413276,0.977961915,0.9542577,0.919661101
1952,4/4/17 16:00,0.902419839,0.956039175,0.942063578,0.965794763,0.909559907,0.947826929,0.974101266,0.971688707,0.95360738,0.949231052
1953,4/4/17 17:00,0.896665159,0.908542077,0.941989246,0.966209382,0.920335693,0.947057358,0.850930027,0.96882132,0.956767462,0.915470543
1954,4/4/17 18:00,0.91225895,0.898017167,0.941901192,0.965449851,0.902333258,0.947490005,0.785428362,0.969230748,0.954029143,0.903612842
1955,4/4/17 19:00,0.886910532,0.910635313,0.941846539,0.966139935,0.918707673,0.948057293,0.797489793,0.976941949,0.957302521,0.909857188
1956,4/4/17 20:00,0.910216311,0.889617508,0.941746246,0.965560663,0.906373369,0.94859475,0.810915635,0.985576672,0.960484094,0.901823431
1957,4/4/17 21:00,0.893719039,0.907863238,0.941672299,0.965716335,0.911356216,0.948463814,0.877774016,0.98970341,0.964752368,0.907881599
1958,4/4/17 22:00,0.899510014,0.895336012,0.941583119,0.965602814,0.910481551,0.948729823,0.903773302,0.984550176,0.963731447,0.900973965
1959,4/4/17 23:00,0.898495277,0.899032783,0.941500215,0.967621378,0.963970726,0.94875014,0.919133244,0.969222956,0.962883686,0.899917769
1960,4/5/17 0:00,0.971655525,0.898556714,0.941408172,0.967158392,0.952162491,0.948217347,0.910765103,0.951467598,0.946666221,0.898890541
1961,4/5/17 1:00,0.956310641,0.963315269,0.941410081,0.966630973,0.949740891,0.948257271,0.970945965,0.934515096,0.945488087,0.95144448
1962,4/5/17 2:00,0.955082675,0.957109499,0.94137596,0.967114497,0.963323788,0.948588173,0.956065297,0.921885479,0.938518121,0.954977157
1963,4/5/17 3:00,0.971166904,0.955314369,0.941365721,0.965447444,0.912265358,0.94829373,0.927169935,0.911861146,0.933069312,0.955055973
1964,4/5/17 4:00,0.899255722,0.969354027,0.941382676,0.966434345,0.934778494,0.948203953,0.923618611,0.902916163,0.930035959,0.96670055
1965,4/5/17 5:00,0.932157485,0.907303127,0.9413269,0.96639552,0.945658879,0.948489674,0.843397085,0.900309718,0.928754477,0.918167414
1966,4/5/17 6:00,0.947157399,0.929295014,0.941285519,0.965959084,0.934138687,0.948290474,0.860757822,0.907310445,0.929409332,0.928233739
1967,4/5/17 7:00,0.932841309,0.945099501,0.941243458,0.965041314,0.916091393,0.94854102,0.906094752,0.925674457,0.935184049,0.941830211
1968,4/5/17 8:00,0.905146724,0.934254639,0.941193676,0.964233001,0.895006196,0.947620317,0.92049182,0.95093927,0.95613533,0.935372343
1969,4/5/17 9:00,0.878691576,0.908500075,0.941116375,0.96320684,0.872442044,0.947362325,0.896716722,0.973650238,0.966721642,0.913648145
1970,4/5/17 10:00,0.848398185,0.882115899,0.941003558,0.965195998,0.923065459,0.947041193,0.855442099,0.985372177,0.966854137,0.901809769
1971,4/5/17 11:00,0.916155641,0.852260028,0.94085971,0.965859791,0.940557006,0.9477144,0.805947668,0.985030651,0.965575727,0.898291416
1972,4/5/17 12:00,0.940555466,0.90879608,0.940782748,0.965989971,0.944886253,0.947992404,0.869286605,0.979314654,0.968212339,0.911139023
1973,4/5/17 13:00,0.946374063,0.936920784,0.940755484,0.966385815,0.956257767,0.947581665,0.927299457,0.970271987,0.965879359,0.932334977
1974,4/5/17 14:00,0.961128672,0.94529251,0.940716522,0.966226972,0.954336644,0.947820309,0.950291386,0.967384173,0.959286967,0.942470255
1975,4/5/17 15:00,0.959259466,0.959317731,0.94069737,0.965724801,0.946373079,0.947557487,0.961578073,0.964345939,0.956856943,0.955964905
1976,4/5/17 16:00,0.948246181,0.959266086,0.940662617,0.964706534,0.936788383,0.947530741,0.948599555,0.959653333,0.956195752,0.95834283
1977,4/5/17 17:00,0.934814183,0.949507489,0.940617459,0.965818935,0.963785769,0.94736484,0.919369244,0.957581253,0.958806161,0.951057246
1978,4/5/17 18:00,0.972781735,0.936499909,0.940565866,0.965868907,0.965289081,0.947788265,0.888965269,0.957723946,0.955151866,0.939366839
1979,4/5/17 19:00,0.974509806,0.968665107,0.940560676,0.963761549,0.913466626,0.945738388,0.923857053,0.969310602,0.960317232,0.963584492
1980,4/5/17 20:00,0.903707808,0.973847954,0.940631159,0.963894019,0.920015906,0.947105394,0.946843554,0.98064372,0.96348239,0.971517521
1981,4/5/17 21:00,0.90939511,0.911670549,0.940560491,0.963290316,0.902935487,0.947590527,0.879049192,0.986177559,0.964064723,0.922379862
1982,4/5/17 22:00,0.891548911,0.909653174,0.940498336,0.963107027,0.903219336,0.946527495,0.862122886,0.981540034,0.962351763,0.912943913
1983,4/5/17 23:00,0.887827959,0.893601014,0.94041178,0.965718087,0.965813331,0.947398292,0.846597266,0.966155017,0.958361263,0.900823964
1984,4/6/17 0:00,0.976645273,0.888481454,0.940306801,0.96594003,0.97294792,0.948129117,0.847714221,0.950080835,0.941572026,0.897342102
1985,4/6/17 1:00,0.984098355,0.966668176,0.94031582,0.965979636,0.972710153,0.947616947,0.956040308,0.936172103,0.940732046,0.954880342
1986,4/6/17 2:00,0.985381429,0.982171338,0.940308336,0.966123807,0.971912969,0.947072872,1.004628514,0.926530066,0.931868086,0.976579977
1987,4/6/17 3:00,0.986819389,0.985022684,0.940370223,0.966137229,0.974885406,0.947295465,1.004918454,0.918488231,0.926095369,0.983054769
1988,4/6/17 4:00,0.987139643,0.986618831,0.940376128,0.965593401,0.960828301,0.947308414,0.982450748,0.910818384,0.928336872,0.985824162
1989,4/6/17 5:00,0.969325232,0.98708151,0.940374206,0.965118795,0.950250699,0.947609196,0.95608403,0.907649291,0.928932195,0.986791896
1990,4/6/17 6:00,0.95378995,0.971307454,0.940352139,0.964752534,0.943803689,0.947114501,0.918730496,0.914714356,0.928670834,0.973929436
1991,4/6/17 7:00,0.945067942,0.95574531,0.940314663,0.965770094,0.968286621,0.947257543,0.890980636,0.934911471,0.932703233,0.959128841
1992,4/6/17 8:00,0.979748388,0.946255372,0.940270222,0.96561051,0.964592815,0.947738058,0.88422658,0.963161178,0.949226886,0.948746983
1993,4/6/17 9:00,0.973163983,0.976012678,0.940306465,0.965667287,0.963385172,0.947780135,0.937680011,0.985246603,0.962681826,0.971572119
1994,4/6/17 10:00,0.971815532,0.973482148,0.940322765,0.965578782,0.961547186,0.947296532,0.962865323,0.995625305,0.964581897,0.972770975
